iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,all_participant_ln_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
423,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 1 1 3 2 2 4 2 4 1 3 3 1 1 2 1 1 5 2 3 1 1 4 3 4 1 4 2
 1 1 4 1 1 3 4 4 2 3 1 3 1 4 5 4 2 2 3 5 2 3 4 3 5 1 4 1 3 2 5 2 5 4 5 1 5
 1 5 4 4 5 2 3 4 2 4 3 5 4 5 2 2 4 5 5 2 3 2 4 4 3 2 5 4 4 2 5 4 1]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 1}",-931.1893386033059,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 2 1 1 3 2 1 4 2 5 2 1 4 1 2 2 3 1 4 5 5 1 1 5 4 4 2 3 1
 3 4 2 3 4 4 4 4 1 4 2 1 2 3 5 1 3 2 1 2 4 3 4 1 3 1 5 2 2 3 2 1 5 3 5 1 4
 2 3 2 3 4 5 5 5 1 3 5 5 4 5 2 4 4 3 2 2 3 5 3 1 4 4 5 5 2 1 5 4 1]",2.8368794326241136,
424,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 2 1 1 3 2 1 4 2 5 2 1 4 1 2 2 3 1 4 5 5 1 1 5 4 4 2 3 1
 3 4 2 3 4 4 4 4 1 4 2 1 2 3 5 1 3 2 1 2 4 3 4 1 3 1 5 2 2 3 2 1 5 3 5 1 4
 2 3 2 3 4 5 5 5 1 3 5 5 4 5 2 4 4 3 2 2 3 5 3 1 4 4 5 5 2 1 5 4 1]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 5, 'FCI(Fusi)': 1, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-933.6525892299695,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 2 2 1 4 5 2 5 2 1 2 2 2 2 1 3 4 4 3 2 2 4 3 5 2 3 3
 4 2 3 2 2 2 3 4 3 4 2 5 3 5 5 1 4 5 1 4 3 5 4 2 5 3 4 1 2 5 3 1 4 2 2 2 5
 5 5 5 2 2 1 5 5 4 3 5 5 2 5 2 2 2 4 1 2 3 4 5 2 3 1 5 5 1 3 4 5 2]",2.830188679245283,
425,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 1 2 2 2 1 4 5 2 5 2 1 2 2 2 2 1 3 4 4 3 2 2 4 3 5 2 3 3
 4 2 3 2 2 2 3 4 3 4 2 5 3 5 5 1 4 5 1 4 3 5 4 2 5 3 4 1 2 5 3 1 4 2 2 2 5
 5 5 5 2 2 1 5 5 4 3 5 5 2 5 2 2 2 4 1 2 3 4 5 2 3 1 5 5 1 3 4 5 2]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-897.625581118069,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 1 2 1 1 3 5 1 4 2 2 1 2 1 4 1 4 4 5 4 2 2 3 2 4 3 5 4
 2 1 5 2 1 5 1 3 2 3 1 1 3 4 5 1 3 3 2 3 3 3 4 2 5 2 2 3 2 1 4 3 5 2 4 1 4
 4 1 4 4 3 3 5 5 1 5 4 5 4 5 4 5 2 3 5 2 1 4 4 2 2 4 4 5 4 4 5 4 3]",2.823529411764706,
426,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 1 2 1 1 3 5 1 4 2 2 1 2 1 4 1 4 4 5 4 2 2 3 2 4 3 5 4
 2 1 5 2 1 5 1 3 2 3 1 1 3 4 5 1 3 3 2 3 3 3 4 2 5 2 2 3 2 1 4 3 5 2 4 1 4
 4 1 4 4 3 3 5 5 1 5 4 5 4 5 4 5 2 3 5 2 1 4 4 2 2 4 4 5 4 4 5 4 3]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-921.6923646784265,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 3 1 1 1 3 5 1 2 5 2 2 3 1 2 2 2 4 5 4 4 3 1 1 1 4 1 5 3
 5 3 2 1 2 2 5 2 3 2 2 1 2 5 5 3 3 1 2 2 3 2 4 4 5 3 1 1 2 2 4 3 5 2 2 3 5
 2 5 5 5 1 2 5 4 2 4 1 4 4 5 1 1 2 1 5 2 4 4 5 2 1 3 5 5 3 4 5 4 3]",2.816901408450704,
427,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 5 3 1 1 1 3 5 1 2 5 2 2 3 1 2 2 2 4 5 4 4 3 1 1 1 4 1 5 3
 5 3 2 1 2 2 5 2 3 2 2 1 2 5 5 3 3 1 2 2 3 2 4 4 5 3 1 1 2 2 4 3 5 2 2 3 5
 2 5 5 5 1 2 5 4 2 4 1 4 4 5 1 1 2 1 5 2 4 4 5 2 1 3 5 5 3 4 5 4 3]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 5, 'FCI(PCC)': 3, 'GMI(FUS)': 2}",-917.9473432631179,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 5 1 3 3 2 3 4 2 5 3 3 1 2 2 3 3 4 4 5 5 5 1 4 1 3 3 4 3
 1 3 3 2 3 4 1 2 3 1 3 2 3 4 5 3 1 4 1 2 1 5 4 5 5 1 2 1 1 3 2 3 3 3 3 1 5
 3 3 3 1 4 5 2 4 1 4 4 3 3 5 1 4 4 4 5 4 5 5 4 3 4 1 5 5 4 4 5 4 1]",2.810304449648712,
428,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 5 1 3 3 2 3 4 2 5 3 3 1 2 2 3 3 4 4 5 5 5 1 4 1 3 3 4 3
 1 3 3 2 3 4 1 2 3 1 3 2 3 4 5 3 1 4 1 2 1 5 4 5 5 1 2 1 1 3 2 3 3 3 3 1 5
 3 3 3 1 4 5 2 4 1 4 4 3 3 5 1 4 4 4 5 4 5 5 4 3 4 1 5 5 4 4 5 4 1]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-931.1014594960837,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 2 1 1 2 1 4 2 5 2 3 1 3 2 1 2 2 4 3 4 4 2 5 3 4 1 2 5
 4 1 3 2 4 3 3 4 2 3 2 3 3 3 5 2 1 4 1 5 4 1 2 2 5 1 4 4 4 2 2 1 5 2 1 1 4
 1 5 3 3 2 2 5 4 1 4 5 3 4 3 4 2 4 4 5 3 2 4 5 2 2 5 5 5 3 1 5 4 3]",2.803738317757009,
429,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 3 2 1 1 2 1 4 2 5 2 3 1 3 2 1 2 2 4 3 4 4 2 5 3 4 1 2 5
 4 1 3 2 4 3 3 4 2 3 2 3 3 3 5 2 1 4 1 5 4 1 2 2 5 1 4 4 4 2 2 1 5 2 1 1 4
 1 5 3 3 2 2 5 4 1 4 5 3 4 3 4 2 4 4 5 3 2 4 5 2 2 5 5 5 3 1 5 4 3]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 3}",-902.7206920352432,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 1 3 4 2 3 2 3 1 5 1 2 3 3 1 1 3 3 4 3 2 4 4 5 2 3 5 3 4
 4 2 2 2 4 3 1 4 4 4 3 5 1 4 5 1 2 5 2 2 2 3 4 1 5 5 3 2 5 4 5 2 1 4 1 5 4
 2 4 3 2 3 1 4 3 1 2 3 5 4 5 3 2 4 3 5 4 2 3 5 1 2 4 4 5 5 1 3 3 2]",2.797202797202797,
430,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 1 3 4 2 3 2 3 1 5 1 2 3 3 1 1 3 3 4 3 2 4 4 5 2 3 5 3 4
 4 2 2 2 4 3 1 4 4 4 3 5 1 4 5 1 2 5 2 2 2 3 4 1 5 5 3 2 5 4 5 2 1 4 1 5 4
 2 4 3 2 3 1 4 3 1 2 3 5 4 5 3 2 4 3 5 4 2 3 5 1 2 4 4 5 5 1 3 3 2]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-936.1799734676705,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 5 4 4 5 2 2 1 2 3 2 2 1 1 2 1 1 4 5 4 2 1 4 2 2 4 2 5 5
 3 1 1 4 1 4 2 4 2 3 2 5 3 3 5 2 3 4 3 2 4 4 4 1 5 3 1 4 3 4 5 3 5 1 2 4 4
 3 4 1 3 1 5 5 3 2 4 1 4 2 2 4 2 3 4 5 1 2 1 3 2 2 5 2 5 5 1 5 4 3]",2.7906976744186047,
431,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 5 4 4 5 2 2 1 2 3 2 2 1 1 2 1 1 4 5 4 2 1 4 2 2 4 2 5 5
 3 1 1 4 1 4 2 4 2 3 2 5 3 3 5 2 3 4 3 2 4 4 4 1 5 3 1 4 3 4 5 3 5 1 2 4 4
 3 4 1 3 1 5 5 3 2 4 1 4 2 2 4 2 3 4 5 1 2 1 3 2 2 5 2 5 5 1 5 4 3]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 2, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-939.8297492177999,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 3 2 1 5 2 1 2 1 4 1 1 5 2 2 2 4 1 4 1 1 5 1 5 3 4 1 4 5
 4 2 2 3 2 1 2 3 2 1 1 5 2 3 5 3 3 4 4 3 2 5 5 1 5 2 5 2 2 3 2 1 2 1 3 1 5
 1 5 4 3 5 2 5 5 5 4 5 4 4 3 4 3 5 2 2 1 1 4 4 3 3 2 4 5 5 5 5 4 3]",2.7842227378190256,
432,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 3 2 1 5 2 1 2 1 4 1 1 5 2 2 2 4 1 4 1 1 5 1 5 3 4 1 4 5
 4 2 2 3 2 1 2 3 2 1 1 5 2 3 5 3 3 4 4 3 2 5 5 1 5 2 5 2 2 3 2 1 2 1 3 1 5
 1 5 4 3 5 2 5 5 5 4 5 4 4 3 4 3 5 2 2 1 1 4 4 3 3 2 4 5 5 5 5 4 3]",False,"{'FCI(HIP)': 4, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 2}",-909.7981015594619,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 1 1 1 2 2 4 4 2 4 1 1 2 1 4 1 2 1 3 3 4 2 3 5 1 2 2 4 2
 4 2 1 2 1 1 3 3 1 1 3 3 1 4 5 1 3 4 4 4 1 4 3 3 5 1 2 2 2 2 4 2 5 4 1 3 3
 1 2 2 2 5 5 5 3 1 3 5 5 3 3 5 4 4 5 4 2 1 4 5 1 1 1 5 4 5 4 5 3 2]",2.7777777777777777,
433,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 1 1 1 2 2 4 4 2 4 1 1 2 1 4 1 2 1 3 3 4 2 3 5 1 2 2 4 2
 4 2 1 2 1 1 3 3 1 1 3 3 1 4 5 1 3 4 4 4 1 4 3 3 5 1 2 2 2 2 4 2 5 4 1 3 3
 1 2 2 2 5 5 5 3 1 3 5 5 3 3 5 4 4 5 4 2 1 4 5 1 1 1 5 4 5 4 5 3 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-899.3561363682707,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 2 3 1 2 1 1 5 5 5 1 1 4 1 1 2 1 2 4 4 5 3 3 5 3 4 1 4 5
 3 1 1 1 4 3 1 3 1 2 4 3 2 4 5 1 3 2 1 3 1 3 5 2 5 3 2 1 3 2 3 1 5 2 2 2 5
 3 5 4 1 4 2 5 4 1 3 5 5 4 5 4 4 4 3 5 4 2 4 5 2 1 4 5 5 3 5 5 4 2]",2.771362586605081,
434,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 3 2 3 1 2 1 1 5 5 5 1 1 4 1 1 2 1 2 4 4 5 3 3 5 3 4 1 4 5
 3 1 1 1 4 3 1 3 1 2 4 3 2 4 5 1 3 2 1 3 1 3 5 2 5 3 2 1 3 2 3 1 5 2 2 2 5
 3 5 4 1 4 2 5 4 1 3 5 5 4 5 4 4 4 3 5 4 2 4 5 2 1 4 5 5 3 5 5 4 2]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 2, 'FCI(PCC)': 4, 'GMI(FUS)': 5}",-905.1976424196102,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 2 1 2 2 3 3 1 5 3 4 2 2 3 1 1 2 5 3 4 5 1 4 5 5 3 5 2
 1 1 2 2 1 4 1 4 2 3 3 2 4 5 5 3 1 5 1 2 1 4 4 3 5 1 1 1 1 4 3 4 3 1 2 1 5
 2 5 3 1 2 5 1 5 3 1 5 3 5 4 2 4 3 3 4 3 1 5 5 4 4 4 4 5 4 5 5 5 5]",2.7649769585253456,
435,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 1 2 1 2 2 3 3 1 5 3 4 2 2 3 1 1 2 5 3 4 5 1 4 5 5 3 5 2
 1 1 2 2 1 4 1 4 2 3 3 2 4 5 5 3 1 5 1 2 1 4 4 3 5 1 1 1 1 4 3 4 3 1 2 1 5
 2 5 3 1 2 5 1 5 3 1 5 3 5 4 2 4 3 3 4 3 1 5 5 4 4 4 4 5 4 5 5 5 5]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 1, 'GMI(FUS)': 4}",-895.8701612127958,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 2 2 1 2 1 3 4 2 4 2 1 2 1 1 2 3 2 5 4 3 5 1 4 2 5 1 3 2
 2 1 2 1 5 5 2 4 1 1 4 2 2 4 5 2 4 2 2 4 5 3 3 2 4 1 1 1 2 1 4 2 2 2 2 2 4
 2 4 4 5 1 5 5 5 3 4 5 3 5 5 4 5 3 5 1 1 1 4 4 2 4 3 5 5 3 3 5 4 1]",2.7586206896551726,
436,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 2 2 1 2 1 3 4 2 4 2 1 2 1 1 2 3 2 5 4 3 5 1 4 2 5 1 3 2
 2 1 2 1 5 5 2 4 1 1 4 2 2 4 5 2 4 2 2 4 5 3 3 2 4 1 1 1 2 1 4 2 2 2 2 2 4
 2 4 4 5 1 5 5 5 3 4 5 3 5 5 4 5 3 5 1 1 1 4 4 2 4 3 5 5 3 3 5 4 1]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 2}",-893.2329023279743,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 3 1 1 1 5 3 1 3 1 1 1 3 1 1 1 1 4 4 2 5 2 4 4 3 2 5 5
 2 2 2 1 2 3 1 1 1 4 2 1 1 5 5 2 1 5 2 4 4 4 4 1 5 3 2 1 4 3 3 2 5 2 2 1 4
 2 4 2 3 4 5 3 5 1 3 3 5 3 5 3 4 4 4 1 1 1 3 4 2 4 4 5 5 4 4 5 4 1]",2.7522935779816513,
437,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 1 3 1 1 1 5 3 1 3 1 1 1 3 1 1 1 1 4 4 2 5 2 4 4 3 2 5 5
 2 2 2 1 2 3 1 1 1 4 2 1 1 5 5 2 1 5 2 4 4 4 4 1 5 3 2 1 4 3 3 2 5 2 2 1 4
 2 4 2 3 4 5 3 5 1 3 3 5 3 5 3 4 4 4 1 1 1 3 4 2 4 4 5 5 4 4 5 4 1]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 1, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-930.1465466433561,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 5 1 3 3 5 2 1 3 2 2 2 2 4 1 1 2 2 1 3 2 3 2 4 1 4 3 5 5
 4 3 1 2 3 3 2 3 1 1 4 3 1 2 5 3 1 2 4 1 1 4 4 3 5 1 3 1 4 3 2 2 2 2 1 2 5
 4 3 4 1 4 1 5 5 2 3 4 5 4 3 3 1 3 1 5 4 4 4 5 3 1 2 5 4 5 4 5 5 1]",2.745995423340961,
438,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 5 1 3 3 5 2 1 3 2 2 2 2 4 1 1 2 2 1 3 2 3 2 4 1 4 3 5 5
 4 3 1 2 3 3 2 3 1 1 4 3 1 2 5 3 1 2 4 1 1 4 4 3 5 1 3 1 4 3 2 2 2 2 1 2 5
 4 3 4 1 4 1 5 5 2 3 4 5 4 3 3 1 3 1 5 4 4 4 5 3 1 2 5 4 5 4 5 5 1]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 3, 'FCI(Fusi)': 1, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-932.5504202617226,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 1 2 2 2 3 1 3 1 5 2 2 1 1 2 1 1 2 3 3 3 1 5 2 1 4 3 4 2
 3 3 5 1 1 5 5 3 2 2 5 2 5 5 5 3 1 4 1 4 5 3 5 3 5 2 2 2 5 2 2 2 3 5 1 1 4
 1 4 5 4 3 5 3 5 2 5 5 5 3 4 1 3 3 2 5 1 3 4 4 2 3 1 3 4 3 1 5 5 4]",2.73972602739726,
439,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 4 1 2 2 2 3 1 3 1 5 2 2 1 1 2 1 1 2 3 3 3 1 5 2 1 4 3 4 2
 3 3 5 1 1 5 5 3 2 2 5 2 5 5 5 3 1 4 1 4 5 3 5 3 5 2 2 2 5 2 2 2 3 5 1 1 4
 1 4 5 4 3 5 3 5 2 5 5 5 3 4 1 3 3 2 5 1 3 4 4 2 3 1 3 4 3 1 5 5 4]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 4, 'GMI(FUS)': 1}",-930.214280943085,-863.7790393155967,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 4}",-863.7790393155967,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 2 5 1 2 2 2 4 4 1 5 1 1 1 2 5 1 1 1 5 4 1 4 4 5 1 4 3 3 4
 1 1 2 2 4 5 5 1 2 5 1 1 2 4 5 3 5 4 1 3 2 2 3 1 5 3 4 3 1 4 3 1 2 4 1 1 3
 1 4 2 3 1 1 4 5 2 4 3 5 3 5 5 4 3 4 2 2 2 2 5 2 4 5 5 5 5 3 4 4 1]",2.733485193621868,
