iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,new_order_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
416,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 3. 4.
 1. 1. 3. 1. 4. 1. 5. 2. 1. 2. 2. 2. 1. 2. 2. 4. 4. 2. 1. 5. 5. 3. 2. 3.
 5. 2. 5. 3. 3. 1. 2. 3. 2. 1. 2. 2. 3. 2. 1. 5. 5. 1. 2. 5. 1. 2. 4. 5.
 5. 2. 5. 3. 2. 1. 1. 4. 2. 3. 5. 3. 2. 1. 4. 1. 4. 2. 5. 5. 5. 3. 4. 1.
 4. 5. 5. 5. 5. 1. 4. 5. 4. 4. 2. 1. 4. 4. 3. 2. 2. 4. 5. 4. 5. 4. 5. 1.]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 1, 'GMI(FUS)': 5}",-911.450587354453,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 3. 2.
 3. 1. 2. 2. 4. 1. 5. 1. 2. 1. 1. 3. 3. 1. 2. 4. 1. 3. 2. 3. 4. 1. 5. 1.
 5. 3. 1. 1. 1. 4. 2. 2. 1. 5. 3. 4. 1. 3. 1. 4. 4. 2. 2. 1. 1. 5. 2. 4.
 5. 1. 4. 1. 3. 1. 1. 5. 4. 2. 3. 3. 2. 1. 5. 2. 4. 2. 1. 5. 3. 5. 5. 1.
 5. 5. 4. 2. 5. 1. 5. 4. 2. 3. 3. 4. 4. 5. 1. 2. 3. 5. 5. 5. 1. 5. 5. 1.]",2.4038461538461537,
417,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 3. 2.
 3. 1. 2. 2. 4. 1. 5. 1. 2. 1. 1. 3. 3. 1. 2. 4. 1. 3. 2. 3. 4. 1. 5. 1.
 5. 3. 1. 1. 1. 4. 2. 2. 1. 5. 3. 4. 1. 3. 1. 4. 4. 2. 2. 1. 1. 5. 2. 4.
 5. 1. 4. 1. 3. 1. 1. 5. 4. 2. 3. 3. 2. 1. 5. 2. 4. 2. 1. 5. 3. 5. 5. 1.
 5. 5. 4. 2. 5. 1. 5. 4. 2. 3. 3. 4. 4. 5. 1. 2. 3. 5. 5. 5. 1. 5. 5. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-888.4531436954771,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 2.
 3. 3. 1. 1. 4. 2. 5. 4. 2. 2. 2. 3. 3. 1. 3. 5. 5. 3. 2. 2. 3. 4. 5. 2.
 2. 3. 2. 3. 1. 2. 2. 4. 2. 3. 2. 3. 2. 3. 3. 5. 5. 2. 1. 3. 1. 1. 2. 5.
 4. 1. 5. 1. 2. 1. 3. 4. 5. 1. 3. 2. 3. 2. 5. 3. 4. 2. 2. 3. 4. 5. 5. 1.
 4. 5. 4. 4. 4. 1. 5. 4. 3. 5. 2. 2. 5. 5. 1. 3. 3. 5. 5. 4. 3. 5. 5. 1.]",2.3980815347721824,
418,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 2. 2.
 3. 3. 1. 1. 4. 2. 5. 4. 2. 2. 2. 3. 3. 1. 3. 5. 5. 3. 2. 2. 3. 4. 5. 2.
 2. 3. 2. 3. 1. 2. 2. 4. 2. 3. 2. 3. 2. 3. 3. 5. 5. 2. 1. 3. 1. 1. 2. 5.
 4. 1. 5. 1. 2. 1. 3. 4. 5. 1. 3. 2. 3. 2. 5. 3. 4. 2. 2. 3. 4. 5. 5. 1.
 4. 5. 4. 4. 4. 1. 5. 4. 3. 5. 2. 2. 5. 5. 1. 3. 3. 5. 5. 4. 3. 5. 5. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 3, 'FCI(Fusi)': 4, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-886.8841840790362,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 1.
 3. 4. 2. 4. 4. 3. 5. 4. 1. 1. 2. 1. 1. 1. 1. 5. 2. 1. 1. 2. 4. 3. 5. 3.
 5. 4. 2. 1. 2. 2. 3. 2. 2. 4. 1. 1. 1. 4. 2. 5. 5. 1. 4. 3. 2. 3. 3. 3.
 5. 4. 5. 3. 4. 2. 2. 4. 2. 2. 1. 1. 1. 1. 5. 1. 5. 5. 4. 2. 4. 5. 5. 2.
 5. 4. 4. 4. 4. 2. 4. 3. 4. 5. 1. 3. 5. 4. 2. 3. 2. 5. 5. 4. 3. 5. 5. 2.]",2.3923444976076556,
419,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 1.
 3. 4. 2. 4. 4. 3. 5. 4. 1. 1. 2. 1. 1. 1. 1. 5. 2. 1. 1. 2. 4. 3. 5. 3.
 5. 4. 2. 1. 2. 2. 3. 2. 2. 4. 1. 1. 1. 4. 2. 5. 5. 1. 4. 3. 2. 3. 3. 3.
 5. 4. 5. 3. 4. 2. 2. 4. 2. 2. 1. 1. 1. 1. 5. 1. 5. 5. 4. 2. 4. 5. 5. 2.
 5. 4. 4. 4. 4. 2. 4. 3. 4. 5. 1. 3. 5. 4. 2. 3. 2. 5. 5. 4. 3. 5. 5. 2.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 3, 'FCI(PCC)': 5, 'GMI(FUS)': 4}",-905.509145862365,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 2.
 1. 5. 1. 2. 3. 1. 5. 1. 2. 5. 1. 5. 3. 1. 2. 4. 5. 5. 2. 1. 3. 3. 4. 3.
 5. 3. 1. 1. 2. 1. 1. 4. 3. 2. 3. 3. 2. 5. 1. 4. 5. 1. 2. 3. 3. 5. 3. 3.
 5. 4. 4. 1. 1. 1. 1. 1. 4. 1. 5. 1. 5. 1. 4. 3. 5. 4. 3. 5. 3. 5. 5. 1.
 5. 4. 5. 4. 5. 5. 5. 2. 3. 3. 3. 1. 4. 5. 1. 4. 3. 5. 5. 2. 4. 4. 5. 1.]",2.386634844868735,
420,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 2.
 1. 5. 1. 2. 3. 1. 5. 1. 2. 5. 1. 5. 3. 1. 2. 4. 5. 5. 2. 1. 3. 3. 4. 3.
 5. 3. 1. 1. 2. 1. 1. 4. 3. 2. 3. 3. 2. 5. 1. 4. 5. 1. 2. 3. 3. 5. 3. 3.
 5. 4. 4. 1. 1. 1. 1. 1. 4. 1. 5. 1. 5. 1. 4. 3. 5. 4. 3. 5. 3. 5. 5. 1.
 5. 4. 5. 4. 5. 5. 5. 2. 3. 3. 3. 1. 4. 5. 1. 4. 3. 5. 5. 2. 4. 4. 5. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 2, 'FCI(Fusi)': 3, 'FCI(PCC)': 4, 'GMI(FUS)': 5}",-922.0280022551901,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 1. 4.
 2. 5. 1. 4. 3. 1. 4. 1. 1. 1. 2. 2. 1. 1. 1. 5. 5. 5. 2. 1. 4. 3. 5. 1.
 2. 1. 2. 1. 3. 1. 1. 4. 1. 2. 1. 2. 3. 4. 1. 3. 5. 1. 3. 4. 1. 3. 5. 3.
 3. 3. 4. 4. 1. 1. 2. 3. 5. 5. 5. 1. 1. 5. 5. 1. 2. 3. 2. 2. 4. 3. 5. 4.
 4. 3. 4. 2. 5. 5. 4. 4. 3. 5. 1. 4. 5. 4. 4. 5. 3. 5. 4. 3. 4. 5. 2. 1.]",2.380952380952381,
421,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 1. 4.
 2. 5. 1. 4. 3. 1. 4. 1. 1. 1. 2. 2. 1. 1. 1. 5. 5. 5. 2. 1. 4. 3. 5. 1.
 2. 1. 2. 1. 3. 1. 1. 4. 1. 2. 1. 2. 3. 4. 1. 3. 5. 1. 3. 4. 1. 3. 5. 3.
 3. 3. 4. 4. 1. 1. 2. 3. 5. 5. 5. 1. 1. 5. 5. 1. 2. 3. 2. 2. 4. 3. 5. 4.
 4. 3. 4. 2. 5. 5. 4. 4. 3. 5. 1. 4. 5. 4. 4. 5. 3. 5. 4. 3. 4. 5. 2. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-918.6962270018685,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 3. 5.
 3. 3. 3. 1. 4. 3. 5. 1. 1. 2. 1. 2. 3. 2. 1. 5. 4. 1. 5. 1. 4. 2. 5. 5.
 1. 1. 1. 3. 3. 1. 1. 2. 1. 1. 3. 2. 4. 3. 3. 4. 5. 3. 4. 1. 1. 1. 2. 1.
 4. 3. 5. 2. 1. 1. 3. 2. 3. 3. 4. 1. 1. 2. 5. 3. 5. 5. 5. 3. 4. 5. 5. 2.
 5. 4. 4. 2. 4. 5. 5. 2. 3. 5. 2. 3. 4. 5. 4. 3. 2. 5. 5. 4. 1. 5. 5. 1.]",2.375296912114014,
422,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 3. 5.
 3. 3. 3. 1. 4. 3. 5. 1. 1. 2. 1. 2. 3. 2. 1. 5. 4. 1. 5. 1. 4. 2. 5. 5.
 1. 1. 1. 3. 3. 1. 1. 2. 1. 1. 3. 2. 4. 3. 3. 4. 5. 3. 4. 1. 1. 1. 2. 1.
 4. 3. 5. 2. 1. 1. 3. 2. 3. 3. 4. 1. 1. 2. 5. 3. 5. 5. 5. 3. 4. 5. 5. 2.
 5. 4. 4. 2. 4. 5. 5. 2. 3. 5. 2. 3. 4. 5. 4. 3. 2. 5. 5. 4. 1. 5. 5. 1.]",False,"{'FCI(HIP)': 3, 'GMI(HIP)': 4, 'FCI(Fusi)': 2, 'FCI(PCC)': 1, 'GMI(FUS)': 5}",-890.3459932425386,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 3.
 3. 3. 1. 3. 5. 1. 5. 1. 1. 4. 2. 2. 1. 3. 3. 5. 1. 4. 5. 1. 2. 2. 5. 3.
 1. 3. 2. 3. 3. 2. 4. 4. 2. 3. 3. 3. 2. 3. 3. 5. 5. 2. 3. 1. 2. 2. 4. 4.
 5. 1. 5. 3. 1. 3. 4. 1. 3. 4. 2. 1. 1. 1. 5. 3. 5. 2. 4. 4. 4. 5. 5. 2.
 4. 5. 4. 4. 4. 1. 5. 4. 4. 5. 1. 3. 1. 5. 2. 3. 3. 5. 5. 4. 4. 5. 5. 1.]",2.3696682464454977,
423,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 3.
 3. 3. 1. 3. 5. 1. 5. 1. 1. 4. 2. 2. 1. 3. 3. 5. 1. 4. 5. 1. 2. 2. 5. 3.
 1. 3. 2. 3. 3. 2. 4. 4. 2. 3. 3. 3. 2. 3. 3. 5. 5. 2. 3. 1. 2. 2. 4. 4.
 5. 1. 5. 3. 1. 3. 4. 1. 3. 4. 2. 1. 1. 1. 5. 3. 5. 2. 4. 4. 4. 5. 5. 2.
 4. 5. 4. 4. 4. 1. 5. 4. 4. 5. 1. 3. 1. 5. 2. 3. 3. 5. 5. 4. 4. 5. 5. 1.]",False,"{'FCI(HIP)': 5, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 1}",-924.5236893408211,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 5.
 1. 3. 1. 5. 5. 3. 4. 2. 2. 1. 2. 1. 3. 2. 2. 4. 4. 1. 3. 2. 3. 1. 4. 2.
 4. 2. 1. 2. 1. 1. 1. 4. 3. 4. 1. 4. 2. 3. 1. 5. 4. 1. 5. 1. 5. 4. 4. 1.
 4. 1. 4. 5. 2. 1. 3. 3. 5. 1. 1. 2. 1. 3. 2. 2. 5. 2. 4. 1. 5. 5. 4. 1.
 5. 5. 3. 5. 5. 5. 4. 5. 5. 5. 1. 2. 5. 4. 1. 1. 2. 5. 4. 3. 2. 5. 4. 1.]",2.3640661938534278,
424,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 5.
 1. 3. 1. 5. 5. 3. 4. 2. 2. 1. 2. 1. 3. 2. 2. 4. 4. 1. 3. 2. 3. 1. 4. 2.
 4. 2. 1. 2. 1. 1. 1. 4. 3. 4. 1. 4. 2. 3. 1. 5. 4. 1. 5. 1. 5. 4. 4. 1.
 4. 1. 4. 5. 2. 1. 3. 3. 5. 1. 1. 2. 1. 3. 2. 2. 5. 2. 4. 1. 5. 5. 4. 1.
 5. 5. 3. 5. 5. 5. 4. 5. 5. 5. 1. 2. 5. 4. 1. 1. 2. 5. 4. 3. 2. 5. 4. 1.]",False,"{'FCI(HIP)': 2, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 1, 'GMI(FUS)': 5}",-914.4683833565447,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 2.
 1. 3. 1. 1. 5. 2. 5. 1. 2. 2. 3. 2. 1. 1. 3. 4. 4. 3. 3. 1. 4. 2. 5. 3.
 5. 3. 2. 1. 2. 3. 3. 4. 2. 5. 2. 3. 2. 1. 1. 5. 5. 2. 5. 4. 1. 2. 4. 1.
 5. 4. 4. 2. 1. 3. 3. 4. 4. 3. 3. 1. 2. 3. 5. 1. 5. 5. 5. 3. 4. 4. 5. 1.
 4. 4. 4. 4. 5. 4. 4. 2. 3. 3. 1. 2. 4. 5. 3. 4. 5. 4. 4. 4. 5. 5. 5. 1.]",2.358490566037736,
425,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 2.
 1. 3. 1. 1. 5. 2. 5. 1. 2. 2. 3. 2. 1. 1. 3. 4. 4. 3. 3. 1. 4. 2. 5. 3.
 5. 3. 2. 1. 2. 3. 3. 4. 2. 5. 2. 3. 2. 1. 1. 5. 5. 2. 5. 4. 1. 2. 4. 1.
 5. 4. 4. 2. 1. 3. 3. 4. 4. 3. 3. 1. 2. 3. 5. 1. 5. 5. 5. 3. 4. 4. 5. 1.
 4. 4. 4. 4. 5. 4. 4. 2. 3. 3. 1. 2. 4. 5. 3. 4. 5. 4. 4. 4. 5. 5. 5. 1.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 5, 'FCI(PCC)': 2, 'GMI(FUS)': 3}",-896.231047905842,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 1. 1.
 2. 2. 1. 4. 4. 2. 5. 1. 1. 2. 1. 1. 2. 1. 1. 5. 5. 3. 1. 3. 1. 5. 4. 2.
 4. 3. 3. 2. 3. 1. 3. 2. 2. 4. 2. 4. 1. 2. 2. 5. 4. 1. 2. 2. 1. 2. 2. 4.
 4. 5. 5. 2. 1. 1. 1. 2. 5. 2. 1. 2. 2. 2. 4. 2. 4. 3. 2. 5. 4. 4. 4. 3.
 4. 4. 4. 4. 4. 2. 5. 5. 4. 5. 2. 3. 4. 4. 3. 5. 1. 4. 5. 5. 5. 5. 5. 3.]",2.3529411764705883,
426,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 4. 1. 1.
 2. 2. 1. 4. 4. 2. 5. 1. 1. 2. 1. 1. 2. 1. 1. 5. 5. 3. 1. 3. 1. 5. 4. 2.
 4. 3. 3. 2. 3. 1. 3. 2. 2. 4. 2. 4. 1. 2. 2. 5. 4. 1. 2. 2. 1. 2. 2. 4.
 4. 5. 5. 2. 1. 1. 1. 2. 5. 2. 1. 2. 2. 2. 4. 2. 4. 3. 2. 5. 4. 4. 4. 3.
 4. 4. 4. 4. 4. 2. 5. 5. 4. 5. 2. 3. 4. 4. 3. 5. 1. 4. 5. 5. 5. 5. 5. 3.]",False,"{'FCI(HIP)': 4, 'GMI(HIP)': 2, 'FCI(Fusi)': 3, 'FCI(PCC)': 1, 'GMI(FUS)': 5}",-926.1321543342124,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 4. 5.
 1. 1. 4. 2. 3. 2. 4. 3. 1. 5. 2. 3. 1. 1. 1. 5. 5. 5. 2. 2. 2. 3. 5. 1.
 4. 4. 2. 1. 1. 1. 5. 2. 3. 5. 3. 3. 1. 1. 1. 4. 5. 2. 1. 2. 1. 3. 3. 2.
 5. 1. 5. 1. 5. 1. 2. 2. 5. 2. 4. 1. 2. 4. 5. 1. 5. 1. 4. 4. 3. 5. 5. 1.
 5. 2. 5. 3. 3. 1. 2. 5. 5. 2. 3. 1. 5. 5. 4. 1. 4. 3. 3. 4. 3. 5. 2. 4.]",2.347417840375587,
427,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 5. 4. 5.
 1. 1. 4. 2. 3. 2. 4. 3. 1. 5. 2. 3. 1. 1. 1. 5. 5. 5. 2. 2. 2. 3. 5. 1.
 4. 4. 2. 1. 1. 1. 5. 2. 3. 5. 3. 3. 1. 1. 1. 4. 5. 2. 1. 2. 1. 3. 3. 2.
 5. 1. 5. 1. 5. 1. 2. 2. 5. 2. 4. 1. 2. 4. 5. 1. 5. 1. 4. 4. 3. 5. 5. 1.
 5. 2. 5. 3. 3. 1. 2. 5. 5. 2. 3. 1. 5. 5. 4. 1. 4. 3. 3. 4. 3. 5. 2. 4.]",False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-923.0777675422014,-869.0930499076549,False,"{'FCI(HIP)': 1, 'GMI(HIP)': 4, 'FCI(Fusi)': 3, 'FCI(PCC)': 2, 'GMI(FUS)': 5}",-869.0930499076549,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 1. 1.
 5. 1. 1. 2. 2. 1. 5. 1. 3. 2. 1. 3. 3. 2. 2. 5. 2. 3. 1. 3. 4. 1. 5. 3.
 1. 5. 1. 3. 1. 1. 2. 3. 2. 2. 3. 3. 3. 1. 1. 5. 5. 1. 2. 1. 2. 2. 4. 1.
 5. 1. 5. 1. 1. 2. 3. 5. 5. 5. 1. 4. 3. 3. 5. 2. 5. 5. 5. 5. 3. 4. 5. 2.
 3. 5. 5. 1. 3. 3. 3. 5. 4. 4. 1. 1. 5. 5. 5. 3. 1. 5. 5. 4. 5. 5. 5. 1.]",2.34192037470726,
