iteration,all_current_likelihoods
1250,-866.6745525609758
1251,-866.6745525609758
1252,-866.6745525609758
1253,-866.6745525609758
1254,-866.6745525609758
1255,-866.6745525609758
1256,-866.6745525609758
1257,-866.6745525609758
1258,-866.6745525609758
1259,-866.6745525609758
1260,-866.6745525609758
1261,-866.6745525609758
1262,-866.6745525609758
1263,-866.6745525609758
1264,-866.6745525609758
1265,-866.6745525609758
1266,-866.6745525609758
1267,-866.6745525609758
1268,-866.6745525609758
1269,-866.6745525609758
1270,-866.6745525609758
1271,-866.6745525609758
1272,-866.6745525609758
1273,-866.6745525609758
1274,-866.6745525609758
1275,-866.6745525609758
1276,-866.6745525609758
1277,-866.6745525609758
1278,-866.6745525609758
1279,-866.6745525609758
1280,-866.6745525609758
1281,-866.6745525609758
1282,-866.6745525609758
1283,-866.6745525609758
1284,-866.6745525609758
1285,-866.6745525609758
1286,-866.6745525609758
1287,-866.6745525609758
1288,-866.6745525609758
1289,-866.6745525609758
1290,-866.6745525609758
1291,-866.6745525609758
1292,-866.6745525609758
1293,-866.6745525609758
1294,-866.6745525609758
1295,-866.6745525609758
1296,-866.6745525609758
1297,-866.6745525609758
1298,-866.6745525609758
1299,-866.6745525609758
1300,-866.6745525609758
1301,-866.6745525609758
1302,-866.6745525609758
1303,-866.6745525609758
1304,-866.6745525609758
1305,-866.6745525609758
1306,-866.6745525609758
1307,-866.6745525609758
1308,-866.6745525609758
1309,-866.6745525609758
1310,-866.6745525609758
1311,-866.6745525609758
1312,-866.6745525609758
1313,-866.6745525609758
1314,-866.6745525609758
1315,-866.6745525609758
1316,-866.6745525609758
1317,-866.6745525609758
1318,-866.6745525609758
1319,-866.6745525609758
1320,-866.6745525609758
1321,-866.6745525609758
1322,-866.6745525609758
1323,-866.6745525609758
1324,-866.6745525609758
1325,-866.6745525609758
1326,-866.6745525609758
1327,-866.6745525609758
1328,-866.6745525609758
1329,-866.6745525609758
1330,-866.6745525609758
1331,-866.6745525609758
1332,-866.6745525609758
1333,-866.6745525609758
1334,-866.6745525609758
1335,-866.6745525609758
1336,-866.6745525609758
1337,-866.6745525609758
1338,-866.6745525609758
1339,-866.6745525609758
1340,-866.6745525609758
1341,-866.6745525609758
1342,-866.6745525609758
1343,-866.6745525609758
1344,-866.6745525609758
1345,-866.6745525609758
1346,-866.6745525609758
1347,-866.6745525609758
1348,-866.6745525609758
1349,-866.6745525609758
1350,-866.6745525609758
1351,-866.6745525609758
1352,-866.6745525609758
1353,-866.6745525609758
1354,-866.6745525609758
1355,-866.6745525609758
1356,-866.6745525609758
1357,-866.6745525609758
1358,-866.6745525609758
1359,-866.6745525609758
1360,-866.6745525609758
1361,-866.6745525609758
1362,-866.6745525609758
1363,-866.6745525609758
1364,-866.6745525609758
1365,-866.6745525609758
1366,-866.6745525609758
1367,-866.6745525609758
1368,-866.6745525609758
1369,-866.6745525609758
1370,-866.6745525609758
1371,-866.6745525609758
1372,-866.6745525609758
1373,-866.6745525609758
1374,-866.6745525609758
1375,-866.6745525609758
1376,-866.6745525609758
1377,-866.6745525609758
1378,-866.6745525609758
1379,-866.6745525609758
1380,-866.6745525609758
1381,-866.6745525609758
1382,-866.6745525609758
1383,-866.6745525609758
1384,-866.6745525609758
1385,-866.6745525609758
1386,-866.6745525609758
1387,-866.6745525609758
1388,-866.6745525609758
1389,-866.6745525609758
1390,-866.6745525609758
1391,-866.6745525609758
1392,-866.6745525609758
1393,-866.6745525609758
1394,-866.6745525609758
1395,-866.6745525609758
1396,-866.6745525609758
1397,-866.6745525609758
1398,-866.6745525609758
1399,-866.6745525609758
1400,-866.6745525609758
1401,-866.6745525609758
1402,-866.6745525609758
1403,-866.6745525609758
1404,-866.6745525609758
1405,-866.6745525609758
1406,-866.6745525609758
1407,-866.6745525609758
1408,-866.6745525609758
1409,-866.6745525609758
1410,-866.6745525609758
1411,-866.6745525609758
1412,-866.6745525609758
1413,-866.6745525609758
1414,-866.6745525609758
1415,-866.6745525609758
1416,-866.6745525609758
1417,-866.6745525609758
1418,-866.6745525609758
1419,-866.6745525609758
1420,-866.6745525609758
1421,-866.6745525609758
1422,-866.6745525609758
1423,-866.6745525609758
1424,-866.6745525609758
1425,-866.6745525609758
1426,-866.6745525609758
1427,-866.6745525609758
1428,-866.6745525609758
1429,-866.6745525609758
1430,-866.6745525609758
1431,-866.6745525609758
1432,-866.6745525609758
1433,-866.6745525609758
1434,-866.6745525609758
1435,-866.6745525609758
1436,-866.6745525609758
1437,-866.6745525609758
1438,-866.6745525609758
1439,-866.6745525609758
1440,-866.6745525609758
1441,-866.6745525609758
1442,-866.6745525609758
1443,-866.6745525609758
1444,-866.6745525609758
1445,-866.6745525609758
1446,-866.6745525609758
1447,-866.6745525609758
1448,-866.6745525609758
1449,-866.6745525609758
1450,-866.6745525609758
1451,-866.6745525609758
1452,-866.6745525609758
1453,-866.6745525609758
1454,-866.6745525609758
1455,-866.6745525609758
1456,-866.6745525609758
1457,-866.6745525609758
1458,-866.6745525609758
1459,-866.6745525609758
1460,-866.6745525609758
1461,-866.6745525609758
1462,-866.6745525609758
1463,-866.6745525609758
1464,-866.6745525609758
1465,-866.6745525609758
1466,-866.6745525609758
1467,-866.6745525609758
1468,-866.6745525609758
1469,-866.6745525609758
1470,-866.6745525609758
1471,-866.6745525609758
1472,-866.6745525609758
1473,-866.6745525609758
1474,-866.6745525609758
1475,-866.6745525609758
1476,-866.6745525609758
1477,-866.6745525609758
1478,-866.6745525609758
1479,-866.6745525609758
1480,-866.6745525609758
1481,-866.6745525609758
1482,-866.6745525609758
1483,-866.6745525609758
1484,-866.6745525609758
1485,-866.6745525609758
1486,-866.6745525609758
1487,-866.6745525609758
1488,-866.6745525609758
1489,-866.6745525609758
1490,-866.6745525609758
1491,-866.6745525609758
1492,-866.6745525609758
1493,-866.6745525609758
1494,-866.6745525609758
1495,-866.6745525609758
1496,-866.6745525609758
1497,-866.6745525609758
1498,-866.6745525609758
1499,-866.6745525609758
1500,-866.6745525609758
