iteration,all_current_likelihoods
1152,-1110.2630661684486
1153,-1110.2630661684486
1154,-1110.2630661684486
1155,-1110.2630661684486
1156,-1110.2630661684486
1157,-1110.2630661684486
1158,-1110.2630661684486
1159,-1110.2630661684486
1160,-1110.2630661684486
1161,-1110.2630661684486
1162,-1110.2630661684486
1163,-1110.2630661684486
1164,-1110.2630661684486
1165,-1110.2630661684486
1166,-1110.2630661684486
1167,-1110.2630661684486
1168,-1110.2630661684486
1169,-1110.2630661684486
1170,-1110.2630661684486
1171,-1110.2630661684486
1172,-1110.2630661684486
1173,-1110.2630661684486
1174,-1110.2630661684486
1175,-1110.2630661684486
1176,-1110.2630661684486
1177,-1110.2630661684486
1178,-1110.2630661684486
1179,-1110.2630661684486
1180,-1110.2630661684486
1181,-1110.2630661684486
1182,-1110.2630661684486
1183,-1110.2630661684486
1184,-1110.2630661684486
1185,-1110.2630661684486
1186,-1110.2630661684486
1187,-1110.2630661684486
1188,-1110.2630661684486
1189,-1110.2630661684486
1190,-1110.2630661684486
1191,-1110.2630661684486
1192,-1110.2630661684486
1193,-1110.2630661684486
1194,-1110.2630661684486
1195,-1110.2630661684486
1196,-1110.2630661684486
1197,-1110.2630661684486
1198,-1110.2630661684486
1199,-1110.2630661684486
1200,-1110.2630661684486
1201,-1110.2630661684486
1202,-1110.2630661684486
1203,-1110.2630661684486
1204,-1110.2630661684486
1205,-1110.2630661684486
1206,-1110.2630661684486
1207,-1110.2630661684486
1208,-1110.2630661684486
1209,-1110.2630661684486
1210,-1110.2630661684486
1211,-1110.2630661684486
1212,-1110.2630661684486
1213,-1110.2630661684486
1214,-1110.2630661684486
1215,-1110.2630661684486
1216,-1110.2630661684486
1217,-1110.2630661684486
1218,-1110.2630661684486
1219,-1110.2630661684486
1220,-1110.2630661684486
1221,-1110.2630661684486
1222,-1110.2630661684486
1223,-1110.2630661684486
1224,-1110.2630661684486
1225,-1110.2630661684486
1226,-1110.2630661684486
1227,-1110.2630661684486
1228,-1110.2630661684486
1229,-1110.2630661684486
1230,-1110.2630661684486
1231,-1110.2630661684486
1232,-1110.2630661684486
1233,-1110.2630661684486
1234,-1110.2630661684486
1235,-1110.2630661684486
1236,-1110.2630661684486
1237,-1110.2630661684486
1238,-1110.2630661684486
1239,-1110.2630661684486
1240,-1110.2630661684486
1241,-1110.2630661684486
1242,-1110.2630661684486
1243,-1110.2630661684486
1244,-1110.2630661684486
1245,-1110.2630661684486
1246,-1110.2630661684486
1247,-1110.2630661684486
1248,-1110.2630661684486
1249,-1110.2630661684486
1250,-1110.2630661684486
1251,-1110.2630661684486
1252,-1110.2630661684486
1253,-1110.2630661684486
1254,-1110.2630661684486
1255,-1110.2630661684486
1256,-1110.2630661684486
1257,-1110.2630661684486
1258,-1110.2630661684486
1259,-1110.2630661684486
1260,-1110.2630661684486
1261,-1110.2630661684486
1262,-1110.2630661684486
1263,-1110.2630661684486
1264,-1110.2630661684486
1265,-1110.2630661684486
1266,-1110.2630661684486
1267,-1110.2630661684486
1268,-1110.2630661684486
1269,-1110.2630661684486
1270,-1110.2630661684486
1271,-1110.2630661684486
1272,-1110.2630661684486
1273,-1110.2630661684486
1274,-1110.2630661684486
1275,-1110.2630661684486
1276,-1110.2630661684486
1277,-1110.2630661684486
1278,-1110.2630661684486
1279,-1110.2630661684486
1280,-1110.2630661684486
1281,-1110.2630661684486
1282,-1110.2630661684486
1283,-1110.2630661684486
1284,-1110.2630661684486
1285,-1110.2630661684486
1286,-1110.2630661684486
1287,-1110.2630661684486
1288,-1110.2630661684486
1289,-1110.2630661684486
1290,-1110.2630661684486
1291,-1110.2630661684486
1292,-1110.2630661684486
1293,-1110.2630661684486
1294,-1110.2630661684486
1295,-1110.2630661684486
1296,-1110.2630661684486
1297,-1110.2630661684486
1298,-1110.2630661684486
1299,-1110.2630661684486
1300,-1110.2630661684486
1301,-1110.2630661684486
1302,-1110.2630661684486
1303,-1110.2630661684486
1304,-1110.2630661684486
1305,-1110.2630661684486
1306,-1110.2630661684486
1307,-1110.2630661684486
1308,-1110.2630661684486
1309,-1110.2630661684486
1310,-1110.2630661684486
1311,-1110.2630661684486
1312,-1110.2630661684486
1313,-1110.2630661684486
1314,-1110.2630661684486
1315,-1110.2630661684486
1316,-1110.2630661684486
1317,-1110.2630661684486
1318,-1110.2630661684486
1319,-1110.2630661684486
1320,-1110.2630661684486
1321,-1110.2630661684486
1322,-1110.2630661684486
1323,-1110.2630661684486
1324,-1110.2630661684486
1325,-1110.2630661684486
1326,-1110.2630661684486
1327,-1110.2630661684486
1328,-1110.2630661684486
1329,-1110.2630661684486
1330,-1110.2630661684486
1331,-1110.2630661684486
1332,-1110.2630661684486
1333,-1110.2630661684486
1334,-1110.2630661684486
1335,-1110.2630661684486
1336,-1110.2630661684486
1337,-1110.2630661684486
1338,-1110.2630661684486
1339,-1110.2630661684486
1340,-1110.2630661684486
1341,-1110.2630661684486
1342,-1110.2630661684486
1343,-1110.2630661684486
1344,-1110.2630661684486
1345,-1110.2630661684486
1346,-1110.2630661684486
1347,-1110.2630661684486
1348,-1110.2630661684486
1349,-1110.2630661684486
1350,-1110.2630661684486
1351,-1110.2630661684486
1352,-1110.2630661684486
1353,-1110.2630661684486
1354,-1110.2630661684486
1355,-1110.2630661684486
1356,-1110.2630661684486
1357,-1110.2630661684486
1358,-1110.2630661684486
1359,-1110.2630661684486
1360,-1110.2630661684486
1361,-1110.2630661684486
1362,-1110.2630661684486
1363,-1110.2630661684486
1364,-1110.2630661684486
1365,-1110.2630661684486
1366,-1110.2630661684486
1367,-1110.2630661684486
1368,-1110.2630661684486
1369,-1110.2630661684486
1370,-1110.2630661684486
1371,-1110.2630661684486
1372,-1110.2630661684486
1373,-1110.2630661684486
1374,-1110.2630661684486
1375,-1110.2630661684486
1376,-1110.2630661684486
1377,-1110.2630661684486
1378,-1110.2630661684486
1379,-1110.2630661684486
1380,-1110.2630661684486
1381,-1110.2630661684486
1382,-1110.2630661684486
1383,-1110.2630661684486
1384,-1110.2630661684486
1385,-1110.2630661684486
1386,-1110.2630661684486
1387,-1110.2630661684486
1388,-1110.2630661684486
1389,-1110.2630661684486
1390,-1110.2630661684486
1391,-1110.2630661684486
1392,-1110.2630661684486
1393,-1110.2630661684486
1394,-1110.2630661684486
1395,-1110.2630661684486
1396,-1110.2630661684486
1397,-1110.2630661684486
1398,-1110.2630661684486
1399,-1110.2630661684486
1400,-1110.2630661684486
1401,-1110.2630661684486
1402,-1110.2630661684486
1403,-1110.2630661684486
1404,-1110.2630661684486
1405,-1110.2630661684486
1406,-1110.2630661684486
1407,-1110.2630661684486
1408,-1110.2630661684486
1409,-1110.2630661684486
1410,-1110.2630661684486
1411,-1110.2630661684486
1412,-1110.2630661684486
1413,-1110.2630661684486
1414,-1110.2630661684486
1415,-1110.2630661684486
1416,-1110.2630661684486
1417,-1110.2630661684486
1418,-1110.2630661684486
1419,-1110.2630661684486
1420,-1110.2630661684486
1421,-1110.2630661684486
1422,-1110.2630661684486
1423,-1110.2630661684486
1424,-1110.2630661684486
1425,-1110.2630661684486
1426,-1110.2630661684486
1427,-1110.2630661684486
1428,-1110.2630661684486
1429,-1110.2630661684486
1430,-1110.2630661684486
1431,-1110.2630661684486
1432,-1110.2630661684486
1433,-1110.2630661684486
1434,-1110.2630661684486
1435,-1110.2630661684486
1436,-1110.2630661684486
1437,-1110.2630661684486
1438,-1110.2630661684486
1439,-1110.2630661684486
1440,-1110.2630661684486
1441,-1110.2630661684486
1442,-1110.2630661684486
1443,-1110.2630661684486
1444,-1110.2630661684486
1445,-1110.2630661684486
1446,-1110.2630661684486
1447,-1110.2630661684486
1448,-1110.2630661684486
1449,-1110.2630661684486
1450,-1110.2630661684486
1451,-1110.2630661684486
1452,-1110.2630661684486
1453,-1110.2630661684486
1454,-1110.2630661684486
1455,-1110.2630661684486
1456,-1110.2630661684486
1457,-1110.2630661684486
1458,-1110.2630661684486
1459,-1110.2630661684486
1460,-1110.2630661684486
1461,-1110.2630661684486
1462,-1110.2630661684486
1463,-1110.2630661684486
1464,-1110.2630661684486
1465,-1110.2630661684486
1466,-1110.2630661684486
1467,-1110.2630661684486
1468,-1110.2630661684486
1469,-1110.2630661684486
1470,-1110.2630661684486
1471,-1110.2630661684486
1472,-1110.2630661684486
1473,-1110.2630661684486
1474,-1110.2630661684486
1475,-1110.2630661684486
1476,-1110.2630661684486
1477,-1110.2630661684486
1478,-1110.2630661684486
1479,-1110.2630661684486
1480,-1110.2630661684486
1481,-1110.2630661684486
1482,-1110.2630661684486
1483,-1110.2630661684486
1484,-1110.2630661684486
1485,-1110.2630661684486
1486,-1110.2630661684486
1487,-1110.2630661684486
1488,-1110.2630661684486
1489,-1110.2630661684486
1490,-1110.2630661684486
1491,-1110.2630661684486
1492,-1110.2630661684486
1493,-1110.2630661684486
1494,-1110.2630661684486
1495,-1110.2630661684486
1496,-1110.2630661684486
1497,-1110.2630661684486
1498,-1110.2630661684486
1499,-1110.2630661684486
1500,-1110.2630661684486
