iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,new_order_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
843,"[4. 0. 2. 5. 1. 5. 0. 3. 5. 1. 5. 0. 4. 5. 1. 0. 1. 0. 0. 2. 3. 0. 2. 2.
 5. 5. 2. 1. 1. 1. 2. 1. 3. 1. 2. 1. 1. 0. 1. 3. 5. 3. 0. 4. 5. 0. 4. 1.
 2. 0. 5. 5. 4. 2. 5. 3. 2. 0. 3. 4. 5. 5. 0. 2. 1. 5. 0. 2. 2. 0. 5. 2.
 5. 4. 4. 4. 1. 2. 1. 2. 2. 1. 3. 4. 5. 3. 2. 0. 4. 1. 0. 1. 1. 0. 5. 4.
 5. 1. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1786.6803635609917,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[5. 0. 4. 1. 1. 2. 0. 1. 2. 2. 5. 0. 2. 5. 2. 0. 1. 0. 0. 3. 3. 0. 1. 1.
 3. 2. 2. 4. 1. 1. 1. 2. 3. 5. 2. 1. 1. 0. 1. 3. 2. 5. 0. 2. 5. 0. 2. 2.
 1. 0. 1. 3. 2. 1. 5. 4. 3. 0. 5. 4. 3. 5. 0. 2. 2. 2. 0. 1. 1. 0. 3. 1.
 2. 3. 4. 5. 5. 2. 2. 1. 1. 1. 5. 3. 1. 4. 4. 0. 4. 2. 0. 5. 2. 0. 2. 4.
 5. 1. 0. 0.]",1.5421115065243178,
844,"[5. 0. 4. 1. 1. 2. 0. 1. 2. 2. 5. 0. 2. 5. 2. 0. 1. 0. 0. 3. 3. 0. 1. 1.
 3. 2. 2. 4. 1. 1. 1. 2. 3. 5. 2. 1. 1. 0. 1. 3. 2. 5. 0. 2. 5. 0. 2. 2.
 1. 0. 1. 3. 2. 1. 5. 4. 3. 0. 5. 4. 3. 5. 0. 2. 2. 2. 0. 1. 1. 0. 3. 1.
 2. 3. 4. 5. 5. 2. 2. 1. 1. 1. 5. 3. 1. 4. 4. 0. 4. 2. 0. 5. 2. 0. 2. 4.
 5. 1. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 4, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1797.800118951088,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[3. 0. 3. 3. 2. 1. 0. 2. 4. 2. 5. 0. 3. 4. 1. 0. 1. 0. 0. 2. 5. 0. 2. 4.
 4. 1. 1. 2. 1. 2. 4. 5. 2. 5. 1. 1. 1. 0. 1. 4. 1. 1. 0. 1. 3. 0. 1. 5.
 5. 0. 2. 4. 1. 2. 1. 5. 2. 0. 2. 4. 4. 3. 0. 2. 1. 2. 0. 1. 5. 0. 5. 1.
 2. 5. 5. 4. 2. 5. 4. 1. 4. 2. 3. 5. 4. 4. 2. 0. 5. 1. 0. 2. 1. 0. 4. 4.
 2. 1. 0. 0.]",1.5402843601895735,
845,"[3. 0. 3. 3. 2. 1. 0. 2. 4. 2. 5. 0. 3. 4. 1. 0. 1. 0. 0. 2. 5. 0. 2. 4.
 4. 1. 1. 2. 1. 2. 4. 5. 2. 5. 1. 1. 1. 0. 1. 4. 1. 1. 0. 1. 3. 0. 1. 5.
 5. 0. 2. 4. 1. 2. 1. 5. 2. 0. 2. 4. 4. 3. 0. 2. 1. 2. 0. 1. 5. 0. 5. 1.
 2. 5. 5. 4. 2. 5. 4. 1. 4. 2. 3. 5. 4. 4. 2. 0. 5. 1. 0. 2. 1. 0. 4. 4.
 2. 1. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1839.1522732754268,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[5. 0. 2. 5. 1. 1. 0. 3. 4. 4. 4. 0. 3. 4. 1. 0. 1. 0. 0. 2. 4. 0. 3. 1.
 5. 1. 5. 2. 1. 4. 5. 3. 1. 3. 1. 1. 1. 0. 1. 4. 1. 4. 0. 2. 5. 0. 2. 4.
 2. 0. 2. 4. 2. 2. 3. 5. 2. 0. 3. 4. 3. 4. 0. 4. 5. 3. 0. 1. 2. 0. 1. 2.
 2. 5. 3. 3. 1. 2. 2. 1. 1. 1. 5. 4. 2. 3. 2. 0. 4. 2. 0. 2. 3. 0. 2. 5.
 2. 2. 0. 0.]",1.5384615384615385,
846,"[5. 0. 2. 5. 1. 1. 0. 3. 4. 4. 4. 0. 3. 4. 1. 0. 1. 0. 0. 2. 4. 0. 3. 1.
 5. 1. 5. 2. 1. 4. 5. 3. 1. 3. 1. 1. 1. 0. 1. 4. 1. 4. 0. 2. 5. 0. 2. 4.
 2. 0. 2. 4. 2. 2. 3. 5. 2. 0. 3. 4. 3. 4. 0. 4. 5. 3. 0. 1. 2. 0. 1. 2.
 2. 5. 3. 3. 1. 2. 2. 1. 1. 1. 5. 4. 2. 3. 2. 0. 4. 2. 0. 2. 3. 0. 2. 5.
 2. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 5, 'FUS-FCI': 4, 'PCC-FCI': 3, 'FUS-GMI': 2}",-1824.7789786449175,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 5. 2. 2. 1. 0. 2. 3. 1. 5. 0. 5. 5. 1. 0. 2. 0. 0. 4. 2. 0. 4. 1.
 4. 1. 3. 4. 2. 2. 1. 4. 1. 1. 1. 1. 1. 0. 1. 5. 1. 5. 0. 3. 5. 0. 1. 2.
 2. 0. 1. 5. 4. 2. 2. 5. 5. 0. 1. 2. 4. 5. 0. 5. 3. 1. 0. 1. 5. 0. 1. 1.
 1. 5. 5. 4. 1. 1. 5. 4. 5. 5. 5. 2. 1. 5. 1. 0. 4. 1. 0. 5. 1. 0. 1. 3.
 5. 2. 0. 0.]",1.5366430260047281,
847,"[4. 0. 5. 2. 2. 1. 0. 2. 3. 1. 5. 0. 5. 5. 1. 0. 2. 0. 0. 4. 2. 0. 4. 1.
 4. 1. 3. 4. 2. 2. 1. 4. 1. 1. 1. 1. 1. 0. 1. 5. 1. 5. 0. 3. 5. 0. 1. 2.
 2. 0. 1. 5. 4. 2. 2. 5. 5. 0. 1. 2. 4. 5. 0. 5. 3. 1. 0. 1. 5. 0. 1. 1.
 1. 5. 5. 4. 1. 1. 5. 4. 5. 5. 5. 2. 1. 5. 1. 0. 4. 1. 0. 5. 1. 0. 1. 3.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1819.5777440729332,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[3. 0. 3. 4. 2. 3. 0. 1. 2. 2. 5. 0. 1. 3. 1. 0. 1. 0. 0. 2. 3. 0. 1. 1.
 5. 1. 1. 5. 3. 5. 5. 2. 2. 4. 2. 5. 2. 0. 2. 5. 1. 1. 0. 2. 3. 0. 1. 2.
 1. 0. 1. 3. 2. 5. 5. 5. 3. 0. 3. 5. 3. 4. 0. 1. 1. 4. 0. 1. 5. 0. 4. 3.
 2. 2. 5. 5. 2. 1. 5. 1. 1. 5. 3. 5. 2. 2. 1. 0. 5. 1. 0. 5. 3. 0. 4. 4.
 4. 1. 0. 0.]",1.5348288075560803,
848,"[3. 0. 3. 4. 2. 3. 0. 1. 2. 2. 5. 0. 1. 3. 1. 0. 1. 0. 0. 2. 3. 0. 1. 1.
 5. 1. 1. 5. 3. 5. 5. 2. 2. 4. 2. 5. 2. 0. 2. 5. 1. 1. 0. 2. 3. 0. 1. 2.
 1. 0. 1. 3. 2. 5. 5. 5. 3. 0. 3. 5. 3. 4. 0. 1. 1. 4. 0. 1. 5. 0. 4. 3.
 2. 2. 5. 5. 2. 1. 5. 1. 1. 5. 3. 5. 2. 2. 1. 0. 5. 1. 0. 5. 3. 0. 4. 4.
 4. 1. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1784.3949394220672,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[5. 0. 1. 4. 1. 4. 0. 3. 2. 4. 5. 0. 2. 5. 2. 0. 2. 0. 0. 1. 5. 0. 1. 3.
 4. 1. 1. 4. 1. 2. 2. 1. 1. 4. 1. 1. 5. 0. 1. 3. 2. 1. 0. 4. 5. 0. 1. 2.
 1. 0. 2. 5. 2. 1. 5. 5. 1. 0. 1. 4. 3. 3. 0. 2. 1. 2. 0. 1. 4. 0. 5. 3.
 2. 5. 5. 5. 1. 3. 2. 2. 2. 4. 3. 3. 1. 3. 1. 0. 5. 5. 0. 4. 1. 0. 4. 3.
 4. 1. 0. 0.]",1.5330188679245282,
849,"[5. 0. 1. 4. 1. 4. 0. 3. 2. 4. 5. 0. 2. 5. 2. 0. 2. 0. 0. 1. 5. 0. 1. 3.
 4. 1. 1. 4. 1. 2. 2. 1. 1. 4. 1. 1. 5. 0. 1. 3. 2. 1. 0. 4. 5. 0. 1. 2.
 1. 0. 2. 5. 2. 1. 5. 5. 1. 0. 1. 4. 3. 3. 0. 2. 1. 2. 0. 1. 4. 0. 5. 3.
 2. 5. 5. 5. 1. 3. 2. 2. 2. 4. 3. 3. 1. 3. 1. 0. 5. 5. 0. 4. 1. 0. 4. 3.
 4. 1. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1730.357060604035,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 5. 1. 1. 2. 0. 1. 4. 4. 3. 0. 2. 3. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 1. 1. 1. 2. 2. 2. 5. 1. 2. 1. 2. 2. 0. 1. 4. 1. 5. 0. 4. 5. 0. 4. 4.
 2. 0. 1. 5. 2. 1. 3. 4. 1. 0. 2. 5. 3. 3. 0. 1. 1. 2. 0. 2. 4. 0. 4. 2.
 1. 2. 5. 5. 1. 2. 2. 2. 2. 1. 5. 4. 1. 4. 1. 0. 4. 5. 0. 5. 1. 0. 2. 3.
 4. 2. 0. 0.]",1.5312131919905771,
850,"[4. 0. 5. 1. 1. 2. 0. 1. 4. 4. 3. 0. 2. 3. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 1. 1. 1. 2. 2. 2. 5. 1. 2. 1. 2. 2. 0. 1. 4. 1. 5. 0. 4. 5. 0. 4. 4.
 2. 0. 1. 5. 2. 1. 3. 4. 1. 0. 2. 5. 3. 3. 0. 1. 1. 2. 0. 2. 4. 0. 4. 2.
 1. 2. 5. 5. 1. 2. 2. 2. 2. 1. 5. 4. 1. 4. 1. 0. 4. 5. 0. 5. 1. 0. 2. 3.
 4. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1741.4288171676046,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[5. 0. 1. 3. 1. 3. 0. 2. 2. 2. 5. 0. 3. 4. 3. 0. 1. 0. 0. 1. 4. 0. 1. 5.
 3. 1. 2. 1. 1. 3. 3. 4. 1. 3. 1. 3. 3. 0. 1. 4. 3. 5. 0. 3. 5. 0. 3. 4.
 1. 0. 2. 4. 4. 1. 5. 5. 1. 0. 1. 5. 4. 5. 0. 1. 1. 2. 0. 1. 4. 0. 2. 1.
 1. 4. 5. 4. 1. 2. 4. 1. 5. 1. 5. 5. 1. 5. 1. 0. 3. 4. 0. 4. 1. 0. 3. 2.
 3. 2. 0. 0.]",1.5294117647058822,
851,"[5. 0. 1. 3. 1. 3. 0. 2. 2. 2. 5. 0. 3. 4. 3. 0. 1. 0. 0. 1. 4. 0. 1. 5.
 3. 1. 2. 1. 1. 3. 3. 4. 1. 3. 1. 3. 3. 0. 1. 4. 3. 5. 0. 3. 5. 0. 3. 4.
 1. 0. 2. 4. 4. 1. 5. 5. 1. 0. 1. 5. 4. 5. 0. 1. 1. 2. 0. 1. 4. 0. 2. 1.
 1. 4. 5. 4. 1. 2. 4. 1. 5. 1. 5. 5. 1. 5. 1. 0. 3. 4. 0. 4. 1. 0. 3. 2.
 3. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 4, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1781.4018247040058,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[5. 0. 1. 2. 3. 3. 0. 1. 1. 3. 4. 0. 1. 4. 5. 0. 2. 0. 0. 2. 5. 0. 1. 2.
 4. 2. 3. 3. 1. 4. 1. 4. 1. 3. 5. 2. 2. 0. 1. 3. 1. 1. 0. 5. 4. 0. 1. 5.
 3. 0. 1. 3. 2. 2. 5. 4. 1. 0. 1. 5. 3. 4. 0. 2. 2. 4. 0. 1. 5. 0. 1. 1.
 2. 5. 5. 5. 1. 1. 4. 1. 1. 2. 5. 5. 2. 5. 1. 0. 5. 5. 0. 5. 2. 0. 2. 4.
 4. 2. 0. 0.]",1.527614571092832,
852,"[5. 0. 1. 2. 3. 3. 0. 1. 1. 3. 4. 0. 1. 4. 5. 0. 2. 0. 0. 2. 5. 0. 1. 2.
 4. 2. 3. 3. 1. 4. 1. 4. 1. 3. 5. 2. 2. 0. 1. 3. 1. 1. 0. 5. 4. 0. 1. 5.
 3. 0. 1. 3. 2. 2. 5. 4. 1. 0. 1. 5. 3. 4. 0. 2. 2. 4. 0. 1. 5. 0. 1. 1.
 2. 5. 5. 5. 1. 1. 4. 1. 1. 2. 5. 5. 2. 5. 1. 0. 5. 5. 0. 5. 2. 0. 2. 4.
 4. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 5, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1781.496976050503,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 3. 2. 3. 5. 0. 1. 3. 2. 4. 0. 2. 5. 2. 0. 1. 0. 0. 1. 4. 0. 1. 2.
 3. 1. 1. 2. 1. 1. 1. 5. 1. 2. 1. 2. 2. 0. 1. 3. 2. 5. 0. 5. 4. 0. 1. 3.
 2. 0. 1. 5. 2. 4. 4. 3. 1. 0. 1. 4. 3. 5. 0. 2. 1. 2. 0. 2. 1. 0. 2. 1.
 1. 4. 4. 5. 2. 1. 1. 1. 2. 2. 3. 5. 2. 5. 2. 0. 4. 1. 0. 2. 1. 0. 2. 5.
 5. 5. 0. 0.]",1.5258215962441315,
853,"[4. 0. 3. 2. 3. 5. 0. 1. 3. 2. 4. 0. 2. 5. 2. 0. 1. 0. 0. 1. 4. 0. 1. 2.
 3. 1. 1. 2. 1. 1. 1. 5. 1. 2. 1. 2. 2. 0. 1. 3. 2. 5. 0. 5. 4. 0. 1. 3.
 2. 0. 1. 5. 2. 4. 4. 3. 1. 0. 1. 4. 3. 5. 0. 2. 1. 2. 0. 2. 1. 0. 2. 1.
 1. 4. 4. 5. 2. 1. 1. 1. 2. 2. 3. 5. 2. 5. 2. 0. 4. 1. 0. 2. 1. 0. 2. 5.
 5. 5. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1765.639808514102,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 1. 2. 1. 2. 0. 2. 2. 5. 5. 0. 2. 4. 2. 0. 1. 0. 0. 1. 4. 0. 1. 2.
 5. 2. 2. 1. 1. 2. 2. 5. 1. 3. 1. 2. 1. 0. 2. 5. 1. 3. 0. 4. 3. 0. 2. 3.
 1. 0. 1. 3. 2. 1. 4. 3. 2. 0. 1. 5. 4. 4. 0. 2. 1. 2. 0. 1. 4. 0. 2. 1.
 1. 4. 5. 5. 1. 2. 2. 1. 4. 1. 5. 5. 2. 5. 1. 0. 4. 2. 0. 5. 1. 0. 2. 3.
 2. 2. 0. 0.]",1.5240328253223916,
854,"[4. 0. 1. 2. 1. 2. 0. 2. 2. 5. 5. 0. 2. 4. 2. 0. 1. 0. 0. 1. 4. 0. 1. 2.
 5. 2. 2. 1. 1. 2. 2. 5. 1. 3. 1. 2. 1. 0. 2. 5. 1. 3. 0. 4. 3. 0. 2. 3.
 1. 0. 1. 3. 2. 1. 4. 3. 2. 0. 1. 5. 4. 4. 0. 2. 1. 2. 0. 1. 4. 0. 2. 1.
 1. 4. 5. 5. 1. 2. 2. 1. 4. 1. 5. 5. 2. 5. 1. 0. 4. 2. 0. 5. 1. 0. 2. 3.
 2. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 4, 'FUS-FCI': 2, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1787.5003439879029,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 1. 1. 2. 5. 0. 3. 1. 2. 5. 0. 1. 3. 2. 0. 1. 0. 0. 2. 3. 0. 1. 1.
 5. 2. 1. 2. 2. 3. 1. 5. 2. 2. 1. 2. 2. 0. 1. 4. 1. 3. 0. 5. 5. 0. 2. 4.
 1. 0. 2. 4. 1. 1. 1. 5. 2. 0. 1. 3. 4. 4. 0. 2. 1. 1. 0. 1. 1. 0. 4. 1.
 2. 5. 5. 5. 2. 1. 4. 2. 2. 3. 3. 5. 1. 5. 2. 0. 5. 5. 0. 2. 1. 0. 2. 4.
 5. 2. 0. 0.]",1.5222482435597189,
855,"[4. 0. 1. 1. 2. 5. 0. 3. 1. 2. 5. 0. 1. 3. 2. 0. 1. 0. 0. 2. 3. 0. 1. 1.
 5. 2. 1. 2. 2. 3. 1. 5. 2. 2. 1. 2. 2. 0. 1. 4. 1. 3. 0. 5. 5. 0. 2. 4.
 1. 0. 2. 4. 1. 1. 1. 5. 2. 0. 1. 3. 4. 4. 0. 2. 1. 1. 0. 1. 1. 0. 4. 1.
 2. 5. 5. 5. 2. 1. 4. 2. 2. 3. 3. 5. 1. 5. 2. 0. 5. 5. 0. 2. 1. 0. 2. 4.
 5. 2. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1784.540784166128,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 4. 1. 1. 5. 0. 2. 2. 2. 5. 0. 2. 4. 2. 0. 1. 0. 0. 2. 5. 0. 1. 1.
 5. 2. 1. 1. 1. 2. 1. 2. 4. 4. 1. 2. 1. 0. 1. 5. 1. 1. 0. 3. 4. 0. 1. 4.
 1. 0. 2. 3. 2. 2. 5. 3. 1. 0. 1. 4. 3. 5. 0. 1. 5. 2. 0. 1. 2. 0. 3. 1.
 1. 5. 4. 3. 3. 2. 2. 1. 4. 2. 4. 3. 1. 4. 2. 0. 5. 2. 0. 5. 5. 0. 2. 5.
 5. 4. 0. 0.]",1.5204678362573099,
856,"[4. 0. 4. 1. 1. 5. 0. 2. 2. 2. 5. 0. 2. 4. 2. 0. 1. 0. 0. 2. 5. 0. 1. 1.
 5. 2. 1. 1. 1. 2. 1. 2. 4. 4. 1. 2. 1. 0. 1. 5. 1. 1. 0. 3. 4. 0. 1. 4.
 1. 0. 2. 3. 2. 2. 5. 3. 1. 0. 1. 4. 3. 5. 0. 1. 5. 2. 0. 1. 2. 0. 3. 1.
 1. 5. 4. 3. 3. 2. 2. 1. 4. 2. 4. 3. 1. 4. 2. 0. 5. 2. 0. 5. 5. 0. 2. 5.
 5. 4. 0. 0.]",False,"{'HIP-FCI': 1, 'HIP-GMI': 5, 'FUS-FCI': 2, 'PCC-FCI': 4, 'FUS-GMI': 3}",-1798.1212209042549,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[3. 0. 2. 1. 3. 1. 0. 2. 1. 2. 5. 0. 2. 4. 1. 0. 1. 0. 0. 3. 5. 0. 2. 4.
 4. 2. 2. 1. 3. 1. 1. 2. 1. 4. 1. 2. 1. 0. 1. 5. 1. 2. 0. 5. 5. 0. 1. 5.
 2. 0. 1. 5. 2. 3. 3. 5. 2. 0. 1. 3. 4. 4. 0. 1. 1. 1. 0. 1. 5. 0. 1. 2.
 2. 5. 5. 5. 1. 2. 4. 4. 2. 4. 4. 5. 1. 5. 1. 0. 5. 2. 0. 5. 4. 0. 2. 3.
 5. 1. 0. 0.]",1.5186915887850467,
857,"[3. 0. 2. 1. 3. 1. 0. 2. 1. 2. 5. 0. 2. 4. 1. 0. 1. 0. 0. 3. 5. 0. 2. 4.
 4. 2. 2. 1. 3. 1. 1. 2. 1. 4. 1. 2. 1. 0. 1. 5. 1. 2. 0. 5. 5. 0. 1. 5.
 2. 0. 1. 5. 2. 3. 3. 5. 2. 0. 1. 3. 4. 4. 0. 1. 1. 1. 0. 1. 5. 0. 1. 2.
 2. 5. 5. 5. 1. 2. 4. 4. 2. 4. 4. 5. 1. 5. 1. 0. 5. 2. 0. 5. 4. 0. 2. 3.
 5. 1. 0. 0.]",False,"{'HIP-FCI': 2, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 1}",-1887.4372036395857,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[4. 0. 5. 5. 3. 4. 0. 1. 5. 5. 5. 0. 1. 5. 1. 0. 2. 0. 0. 4. 5. 0. 3. 2.
 5. 2. 2. 4. 1. 3. 3. 4. 5. 1. 1. 1. 2. 0. 2. 2. 2. 2. 0. 5. 4. 0. 1. 5.
 1. 0. 3. 5. 3. 2. 3. 4. 1. 0. 1. 3. 3. 2. 0. 3. 3. 5. 0. 2. 4. 0. 5. 1.
 1. 4. 4. 2. 2. 3. 5. 1. 2. 2. 4. 4. 2. 5. 1. 0. 3. 2. 0. 4. 4. 0. 3. 4.
 3. 4. 0. 0.]",1.5169194865810969,
858,"[4. 0. 5. 5. 3. 4. 0. 1. 5. 5. 5. 0. 1. 5. 1. 0. 2. 0. 0. 4. 5. 0. 3. 2.
 5. 2. 2. 4. 1. 3. 3. 4. 5. 1. 1. 1. 2. 0. 2. 2. 2. 2. 0. 5. 4. 0. 1. 5.
 1. 0. 3. 5. 3. 2. 3. 4. 1. 0. 1. 3. 3. 2. 0. 3. 3. 5. 0. 2. 4. 0. 5. 1.
 1. 4. 4. 2. 2. 3. 5. 1. 2. 2. 4. 4. 2. 5. 1. 0. 3. 2. 0. 4. 4. 0. 3. 4.
 3. 4. 0. 0.]",False,"{'HIP-FCI': 4, 'HIP-GMI': 2, 'FUS-FCI': 1, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1844.9162479540757,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[5. 0. 4. 5. 1. 5. 0. 1. 2. 2. 5. 0. 5. 3. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 4. 2. 3. 2. 2. 2. 2. 1. 3. 1. 1. 2. 0. 1. 3. 1. 1. 0. 2. 4. 0. 1. 2.
 4. 0. 1. 3. 2. 3. 2. 4. 2. 0. 1. 4. 4. 5. 0. 5. 1. 3. 0. 1. 2. 0. 3. 1.
 1. 4. 4. 4. 1. 4. 5. 3. 2. 5. 5. 1. 1. 3. 2. 0. 3. 2. 0. 5. 3. 0. 5. 4.
 5. 4. 0. 0.]",1.5151515151515151,
859,"[5. 0. 4. 5. 1. 5. 0. 1. 2. 2. 5. 0. 5. 3. 2. 0. 1. 0. 0. 1. 3. 0. 1. 1.
 5. 4. 2. 3. 2. 2. 2. 2. 1. 3. 1. 1. 2. 0. 1. 3. 1. 1. 0. 2. 4. 0. 1. 2.
 4. 0. 1. 3. 2. 3. 2. 4. 2. 0. 1. 4. 4. 5. 0. 5. 1. 3. 0. 1. 2. 0. 3. 1.
 1. 4. 4. 4. 1. 4. 5. 3. 2. 5. 5. 1. 1. 3. 2. 0. 3. 2. 0. 5. 3. 0. 5. 4.
 5. 4. 0. 0.]",False,"{'HIP-FCI': 3, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 1, 'FUS-GMI': 5}",-1839.4488017534454,-1670.9691843362984,False,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 4, 'PCC-FCI': 5, 'FUS-GMI': 3}",-1670.9691843362984,"[2. 0. 1. 1. 4. 5. 0. 1. 4. 5. 2. 0. 4. 4. 4. 0. 3. 0. 0. 5. 5. 0. 3. 3.
 4. 4. 1. 1. 1. 3. 2. 5. 4. 2. 1. 1. 2. 0. 1. 5. 4. 1. 0. 2. 5. 0. 4. 5.
 4. 0. 1. 5. 2. 4. 3. 5. 1. 0. 1. 4. 2. 4. 0. 4. 3. 4. 0. 4. 4. 0. 2. 1.
 5. 5. 5. 2. 1. 5. 2. 1. 3. 1. 5. 3. 1. 5. 1. 0. 4. 5. 0. 2. 1. 0. 5. 5.
 3. 4. 0. 0.]",1.5133876600698486,
