iteration,participant_stages_at_the_start_of_this_round,should_revert_to_max_likelihood_order,new_order_to_test,all_participant_ln_likelihood,max_likelihood_up_until_now,all_participant_ln_likelihood_is_larger,accepted_order,accepted_likelihood,participant_stages_at_the_end_of_iteration,acceptance_ratio,actualy_reverted
539,"[0 0 0 5 2 1 0 2 3 2 0 0 2 5 3 0 3 0 0 3 4 0 5 0 5 1 2 3 1 4 0 2 1 4 1 1 0
 0 3 0 1 5 0 3 5 0 3 4 2 0 0 5 4 1 0 5 1 0 2 5 4 4 0 3 0 0 0 1 3 0 2 5 5 1
 4 5 1 3 1 2 2 0 4 0 1 4 3 0 4 3 0 2 2 0 0 5 3 3 0 0]",True,"{'HIP-FCI': 4, 'HIP-GMI': 3, 'FUS-FCI': 2, 'PCC-FCI': 5, 'FUS-GMI': 1}",-1926.6823986131487,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 5 1 3 0 1 5 3 0 0 3 5 1 0 1 0 0 4 2 0 2 0 5 2 5 2 3 3 0 3 4 3 1 1 0
 0 1 0 4 4 0 3 5 0 1 3 1 0 0 5 1 5 0 4 2 0 1 4 4 5 0 4 0 0 0 5 4 0 5 2 4 2
 1 5 3 5 3 2 3 0 4 0 1 4 2 0 1 3 0 5 1 0 0 5 5 1 0 0]",9.090909090909092,True
540,"[0 0 0 5 1 3 0 1 5 3 0 0 3 5 1 0 1 0 0 4 2 0 2 0 5 2 5 2 3 3 0 3 4 3 1 1 0
 0 1 0 4 4 0 3 5 0 1 3 1 0 0 5 1 5 0 4 2 0 1 4 4 5 0 4 0 0 0 5 4 0 5 2 4 2
 1 5 3 5 3 2 3 0 4 0 1 4 2 0 1 3 0 5 1 0 0 5 5 1 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1914.7922670360795,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 5 5 2 0 1 5 3 0 0 3 5 1 0 1 0 0 2 4 0 2 0 5 1 1 1 4 5 0 3 3 4 1 2 0
 0 2 0 5 1 0 4 4 0 1 1 1 0 0 4 3 1 0 5 2 0 1 5 1 5 0 1 0 0 0 2 2 0 4 2 1 1
 5 4 1 4 3 2 4 0 4 0 1 3 1 0 4 1 0 3 1 0 0 5 5 4 0 0]",9.074074074074074,
541,"[0 0 0 5 5 2 0 1 5 3 0 0 3 5 1 0 1 0 0 2 4 0 2 0 5 1 1 1 4 5 0 3 3 4 1 2 0
 0 2 0 5 1 0 4 4 0 1 1 1 0 0 4 3 1 0 5 2 0 1 5 1 5 0 1 0 0 0 2 2 0 4 2 1 1
 5 4 1 4 3 2 4 0 4 0 1 3 1 0 4 1 0 3 1 0 0 5 5 4 0 0]",True,"{'HIP-FCI': 3, 'HIP-GMI': 1, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1908.3287603132737,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 5 2 3 0 1 2 5 0 0 3 5 4 0 5 0 0 3 5 0 3 0 5 4 3 3 1 3 0 1 4 2 2 3 0
 0 5 0 1 3 0 3 4 0 1 3 2 0 0 4 3 1 0 4 1 0 1 5 4 5 0 1 0 0 0 3 1 0 2 2 1 5
 5 5 1 1 5 2 1 0 4 0 1 5 1 0 4 1 0 2 1 0 0 3 3 1 0 0]",9.057301293900185,
542,"[0 0 0 5 2 3 0 1 2 5 0 0 3 5 4 0 5 0 0 3 5 0 3 0 5 4 3 3 1 3 0 1 4 2 2 3 0
 0 5 0 1 3 0 3 4 0 1 3 2 0 0 4 3 1 0 4 1 0 1 5 4 5 0 1 0 0 0 3 1 0 2 2 1 5
 5 5 1 1 5 2 1 0 4 0 1 5 1 0 4 1 0 2 1 0 0 3 3 1 0 0]",True,"{'HIP-FCI': 2, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 1, 'FUS-GMI': 4}",-1903.3168089437245,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 3 2 0 1 3 4 0 0 3 5 1 0 2 0 0 3 4 0 2 0 5 2 2 5 1 5 0 5 2 5 2 1 0
 0 1 0 3 1 0 3 4 0 1 3 1 0 0 4 3 3 0 4 1 0 2 4 4 4 0 4 0 0 0 2 2 0 1 1 1 4
 5 4 3 3 4 1 3 0 5 0 3 5 1 0 3 1 0 3 1 0 0 5 3 2 0 0]",9.040590405904059,
543,"[0 0 0 3 3 2 0 1 3 4 0 0 3 5 1 0 2 0 0 3 4 0 2 0 5 2 2 5 1 5 0 5 2 5 2 1 0
 0 1 0 3 1 0 3 4 0 1 3 1 0 0 4 3 3 0 4 1 0 2 4 4 4 0 4 0 0 0 2 2 0 1 1 1 4
 5 4 3 3 4 1 3 0 5 0 3 5 1 0 3 1 0 3 1 0 0 5 3 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 4, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 3}",-1905.4651753177375,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 1 5 0 1 4 4 0 0 3 5 5 0 1 0 0 1 4 0 1 0 3 3 1 2 1 4 0 3 1 3 3 3 0
 0 2 0 2 1 0 2 5 0 2 5 2 0 0 5 4 2 0 3 2 0 3 3 4 5 0 2 0 0 0 2 1 0 5 1 1 5
 5 3 2 4 2 3 2 0 3 0 2 4 3 0 3 4 0 5 1 0 0 5 2 3 0 0]",9.023941068139964,
544,"[0 0 0 3 1 5 0 1 4 4 0 0 3 5 5 0 1 0 0 1 4 0 1 0 3 3 1 2 1 4 0 3 1 3 3 3 0
 0 2 0 2 1 0 2 5 0 2 5 2 0 0 5 4 2 0 3 2 0 3 3 4 5 0 2 0 0 0 2 1 0 5 1 1 5
 5 3 2 4 2 3 2 0 3 0 2 4 3 0 3 4 0 5 1 0 0 5 2 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 5}",-1916.4591157387365,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 1 3 0 2 5 2 0 0 4 4 2 0 1 0 0 5 5 0 2 0 3 2 3 2 1 3 0 3 1 5 1 2 0
 0 2 0 4 1 0 3 5 0 4 4 2 0 0 5 3 4 0 5 2 0 3 4 4 5 0 3 0 0 0 1 4 0 2 1 1 3
 5 5 2 4 3 1 4 0 5 0 2 3 1 0 5 3 0 3 2 0 0 5 4 3 0 0]",9.007352941176471,
545,"[0 0 0 2 1 3 0 2 5 2 0 0 4 4 2 0 1 0 0 5 5 0 2 0 3 2 3 2 1 3 0 3 1 5 1 2 0
 0 2 0 4 1 0 3 5 0 4 4 2 0 0 5 3 4 0 5 2 0 3 4 4 5 0 3 0 0 0 1 4 0 2 1 1 3
 5 5 2 4 3 1 4 0 5 0 2 3 1 0 5 3 0 3 2 0 0 5 4 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1895.4552708754582,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 1 3 0 1 3 3 0 0 3 5 5 0 1 0 0 1 4 0 1 0 2 2 2 1 1 3 0 3 2 5 2 2 0
 0 2 0 1 3 0 5 5 0 3 1 1 0 0 5 3 1 0 5 2 0 1 5 4 4 0 2 0 0 0 2 3 0 3 1 1 4
 5 5 5 3 3 1 1 0 4 0 2 5 2 0 2 3 0 3 1 0 0 4 3 3 0 0]",8.990825688073395,
546,"[0 0 0 2 1 3 0 1 3 3 0 0 3 5 5 0 1 0 0 1 4 0 1 0 2 2 2 1 1 3 0 3 2 5 2 2 0
 0 2 0 1 3 0 5 5 0 3 1 1 0 0 5 3 1 0 5 2 0 1 5 4 4 0 2 0 0 0 2 3 0 3 1 1 4
 5 5 5 3 3 1 1 0 4 0 2 5 2 0 2 3 0 3 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1887.8524807031304,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 1 3 0 1 3 3 0 0 3 5 3 0 1 0 0 2 5 0 1 0 3 1 2 2 1 3 0 5 1 2 1 2 0
 0 1 0 2 2 0 3 4 0 1 5 1 0 0 5 5 2 0 4 1 0 1 5 4 4 0 1 0 0 0 2 2 0 3 2 2 5
 4 4 2 4 3 1 1 0 5 0 1 5 2 0 5 3 0 3 2 0 0 4 3 1 0 0]",8.974358974358974,
547,"[0 0 0 2 1 3 0 1 3 3 0 0 3 5 3 0 1 0 0 2 5 0 1 0 3 1 2 2 1 3 0 5 1 2 1 2 0
 0 1 0 2 2 0 3 4 0 1 5 1 0 0 5 5 2 0 4 1 0 1 5 4 4 0 1 0 0 0 2 2 0 3 2 2 5
 4 4 2 4 3 1 1 0 5 0 1 5 2 0 5 3 0 3 2 0 0 4 3 1 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1881.1294822543264,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 2 3 0 1 3 3 0 0 3 4 3 0 1 0 0 2 4 0 2 0 4 1 2 1 1 3 0 5 1 3 2 2 0
 0 1 0 2 2 0 3 5 0 1 5 2 0 0 4 3 1 0 5 2 0 1 5 4 4 0 1 0 0 0 2 3 0 3 2 2 5
 5 4 2 3 3 2 1 0 5 0 2 4 2 0 4 3 0 5 1 0 0 4 3 3 0 0]",8.957952468007313,
548,"[0 0 0 2 2 3 0 1 3 3 0 0 3 4 3 0 1 0 0 2 4 0 2 0 4 1 2 1 1 3 0 5 1 3 2 2 0
 0 1 0 2 2 0 3 5 0 1 5 2 0 0 4 3 1 0 5 2 0 1 5 4 4 0 1 0 0 0 2 3 0 3 2 2 5
 5 4 2 3 3 2 1 0 5 0 2 4 2 0 4 3 0 5 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1888.7527300795018,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 2 3 0 1 3 3 0 0 2 4 3 0 3 0 0 1 4 0 1 0 4 1 1 1 1 3 0 5 1 3 1 3 0
 0 1 0 2 1 0 3 5 0 2 3 1 0 0 4 2 1 0 4 1 0 1 5 4 4 0 1 0 0 0 2 3 0 5 2 2 2
 5 4 2 3 3 1 1 0 5 0 1 5 1 0 5 3 0 4 1 0 0 4 3 2 0 0]",8.941605839416058,
549,"[0 0 0 3 2 3 0 1 3 3 0 0 2 4 3 0 3 0 0 1 4 0 1 0 4 1 1 1 1 3 0 5 1 3 1 3 0
 0 1 0 2 1 0 3 5 0 2 3 1 0 0 4 2 1 0 4 1 0 1 5 4 4 0 1 0 0 0 2 3 0 5 2 2 2
 5 4 2 3 3 1 1 0 5 0 1 5 1 0 5 3 0 4 1 0 0 4 3 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1886.047670847048,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 4 2 2 0 1 1 4 0 0 3 5 3 0 2 0 0 4 4 0 1 0 4 1 1 2 1 1 0 5 2 2 2 2 0
 0 1 0 2 2 0 3 5 0 1 5 3 0 0 4 3 1 0 5 2 0 2 5 4 4 0 3 0 0 0 1 3 0 3 2 2 4
 5 4 1 3 3 3 3 0 5 0 2 5 2 0 5 4 0 3 1 0 0 4 3 1 0 0]",8.925318761384336,
550,"[0 0 0 4 2 2 0 1 1 4 0 0 3 5 3 0 2 0 0 4 4 0 1 0 4 1 1 2 1 1 0 5 2 2 2 2 0
 0 1 0 2 2 0 3 5 0 1 5 3 0 0 4 3 1 0 5 2 0 2 5 4 4 0 3 0 0 0 1 3 0 3 2 2 4
 5 4 1 3 3 3 3 0 5 0 2 5 2 0 5 4 0 3 1 0 0 4 3 1 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1892.2889367369703,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 2 2 0 3 3 3 0 0 2 5 3 0 2 0 0 3 4 0 3 0 3 1 1 3 4 4 0 5 3 3 4 2 0
 0 2 0 1 1 0 5 5 0 5 5 1 0 0 4 2 5 0 5 1 0 1 5 4 4 0 1 0 0 0 1 3 0 3 2 1 5
 5 4 1 1 3 3 2 0 5 0 1 5 3 0 5 2 0 4 2 0 0 4 4 2 0 0]",8.909090909090908,
551,"[0 0 0 3 2 2 0 3 3 3 0 0 2 5 3 0 2 0 0 3 4 0 3 0 3 1 1 3 4 4 0 5 3 3 4 2 0
 0 2 0 1 1 0 5 5 0 5 5 1 0 0 4 2 5 0 5 1 0 1 5 4 4 0 1 0 0 0 1 3 0 3 2 1 5
 5 4 1 1 3 3 2 0 5 0 1 5 3 0 5 2 0 4 2 0 0 4 4 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 5}",-1911.0474242735613,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 1 1 3 0 1 3 3 0 0 3 4 1 0 1 0 0 1 5 0 4 0 5 2 2 3 1 3 0 1 2 4 3 3 0
 0 1 0 2 3 0 4 5 0 2 1 1 0 0 5 2 4 0 5 1 0 1 4 2 3 0 1 0 0 0 2 1 0 3 2 5 4
 5 4 3 3 2 2 3 0 5 0 5 5 2 0 4 2 0 3 5 0 0 5 2 3 0 0]",8.892921960072595,
552,"[0 0 0 1 1 3 0 1 3 3 0 0 3 4 1 0 1 0 0 1 5 0 4 0 5 2 2 3 1 3 0 1 2 4 3 3 0
 0 1 0 2 3 0 4 5 0 2 1 1 0 0 5 2 4 0 5 1 0 1 4 2 3 0 1 0 0 0 2 1 0 3 2 5 4
 5 4 3 3 2 2 3 0 5 0 5 5 2 0 4 2 0 3 5 0 0 5 2 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1901.0643957097964,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 1 3 0 1 4 3 0 0 2 5 3 0 2 0 0 2 4 0 2 0 4 2 1 3 1 3 0 3 1 3 2 5 0
 0 2 0 3 1 0 3 4 0 1 3 5 0 0 4 3 1 0 5 4 0 2 4 4 4 0 2 0 0 0 1 2 0 3 1 1 2
 4 4 3 3 2 2 1 0 5 0 2 5 3 0 4 4 0 4 2 0 0 1 4 4 0 0]",8.876811594202898,
553,"[0 0 0 2 1 3 0 1 4 3 0 0 2 5 3 0 2 0 0 2 4 0 2 0 4 2 1 3 1 3 0 3 1 3 2 5 0
 0 2 0 3 1 0 3 4 0 1 3 5 0 0 4 3 1 0 5 4 0 2 4 4 4 0 2 0 0 0 1 2 0 3 1 1 2
 4 4 3 3 2 2 1 0 5 0 2 5 3 0 4 4 0 4 2 0 0 1 4 4 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1893.9096994516021,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 2 2 0 2 3 3 0 0 3 4 4 0 1 0 0 2 4 0 1 0 5 1 1 2 2 3 0 5 1 3 1 2 0
 0 2 0 3 3 0 5 5 0 1 2 1 0 0 5 4 5 0 5 4 0 3 4 4 4 0 2 0 0 0 2 4 0 3 1 2 5
 5 4 2 3 4 1 1 0 5 0 2 5 2 0 4 3 0 4 1 0 0 4 4 3 0 0]",8.860759493670885,
554,"[0 0 0 2 2 2 0 2 3 3 0 0 3 4 4 0 1 0 0 2 4 0 1 0 5 1 1 2 2 3 0 5 1 3 1 2 0
 0 2 0 3 3 0 5 5 0 1 2 1 0 0 5 4 5 0 5 4 0 3 4 4 4 0 2 0 0 0 2 4 0 3 1 2 5
 5 4 2 3 4 1 1 0 5 0 2 5 2 0 4 3 0 4 1 0 0 4 4 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1886.1374453211145,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 1 3 0 2 3 4 0 0 4 5 3 0 2 0 0 2 5 0 2 0 5 1 2 1 1 3 0 5 1 3 1 2 0
 0 1 0 2 2 0 5 5 0 3 5 2 0 0 5 4 2 0 5 2 0 1 5 4 3 0 1 0 0 0 1 2 0 3 1 2 5
 5 4 2 4 3 2 1 0 5 0 1 5 1 0 5 5 0 5 1 0 0 4 3 1 0 0]",8.844765342960288,
555,"[0 0 0 3 1 3 0 2 3 4 0 0 4 5 3 0 2 0 0 2 5 0 2 0 5 1 2 1 1 3 0 5 1 3 1 2 0
 0 1 0 2 2 0 5 5 0 3 5 2 0 0 5 4 2 0 5 2 0 1 5 4 3 0 1 0 0 0 1 2 0 3 1 2 5
 5 4 2 4 3 2 1 0 5 0 1 5 1 0 5 5 0 5 1 0 0 4 3 1 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1883.3333717183496,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 1 1 4 0 2 4 3 0 0 3 4 3 0 1 0 0 1 4 0 1 0 4 2 2 1 2 3 0 5 1 2 2 2 0
 0 2 0 2 2 0 3 4 0 5 5 2 0 0 4 3 2 0 5 1 0 1 5 4 4 0 1 0 0 0 1 3 0 4 2 2 5
 5 3 2 3 3 2 1 0 5 0 1 5 1 0 5 3 0 3 1 0 0 4 3 3 0 0]",8.82882882882883,
556,"[0 0 0 1 1 4 0 2 4 3 0 0 3 4 3 0 1 0 0 1 4 0 1 0 4 2 2 1 2 3 0 5 1 2 2 2 0
 0 2 0 2 2 0 3 4 0 5 5 2 0 0 4 3 2 0 5 1 0 1 5 4 4 0 1 0 0 0 1 3 0 4 2 2 5
 5 3 2 3 3 2 1 0 5 0 1 5 1 0 5 3 0 3 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 2, 'FUS-FCI': 5, 'PCC-FCI': 3, 'FUS-GMI': 4}",-1890.272120803449,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 4 1 3 0 1 2 3 0 0 2 4 3 0 1 0 0 1 4 0 1 0 4 1 1 2 1 3 0 2 1 3 3 3 0
 0 1 0 3 1 0 5 5 0 3 5 1 0 0 4 2 1 0 5 1 0 2 5 4 4 0 3 0 0 0 4 2 0 2 1 1 3
 5 4 1 2 4 1 2 0 5 0 2 4 3 0 5 2 0 3 1 0 0 4 4 3 0 0]",8.81294964028777,
557,"[0 0 0 4 1 3 0 1 2 3 0 0 2 4 3 0 1 0 0 1 4 0 1 0 4 1 1 2 1 3 0 2 1 3 3 3 0
 0 1 0 3 1 0 5 5 0 3 5 1 0 0 4 2 1 0 5 1 0 2 5 4 4 0 3 0 0 0 4 2 0 2 1 1 3
 5 4 1 2 4 1 2 0 5 0 2 4 3 0 5 2 0 3 1 0 0 4 4 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1892.4406399475683,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 1 2 0 1 1 2 0 0 3 4 2 0 1 0 0 2 4 0 2 0 4 1 1 2 1 4 0 2 1 3 1 2 0
 0 1 0 3 1 0 5 4 0 2 5 1 0 0 4 2 2 0 5 2 0 2 5 4 4 0 1 0 0 0 1 3 0 3 2 1 5
 5 4 2 3 4 2 1 0 4 0 3 5 1 0 5 3 0 3 3 0 0 4 2 2 0 0]",8.797127468581687,
558,"[0 0 0 2 1 2 0 1 1 2 0 0 3 4 2 0 1 0 0 2 4 0 2 0 4 1 1 2 1 4 0 2 1 3 1 2 0
 0 1 0 3 1 0 5 4 0 2 5 1 0 0 4 2 2 0 5 2 0 2 5 4 4 0 1 0 0 0 1 3 0 3 2 1 5
 5 4 2 3 4 2 1 0 4 0 3 5 1 0 5 3 0 3 3 0 0 4 2 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1888.414712594904,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 2 2 1 0 1 3 3 0 0 3 4 3 0 1 0 0 3 4 0 1 0 4 2 4 1 2 3 0 5 2 2 1 2 0
 0 1 0 1 1 0 5 5 0 1 3 1 0 0 4 4 2 0 5 1 0 1 4 4 4 0 2 0 0 0 1 3 0 3 2 1 5
 5 4 1 4 3 2 1 0 4 0 1 5 2 0 5 3 0 3 1 0 0 4 3 2 0 0]",8.78136200716846,
559,"[0 0 0 2 2 1 0 1 3 3 0 0 3 4 3 0 1 0 0 3 4 0 1 0 4 2 4 1 2 3 0 5 2 2 1 2 0
 0 1 0 1 1 0 5 5 0 1 3 1 0 0 4 4 2 0 5 1 0 1 4 4 4 0 2 0 0 0 1 3 0 3 2 1 5
 5 4 1 4 3 2 1 0 4 0 1 5 2 0 5 3 0 3 1 0 0 4 3 2 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1881.836056288106,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 1 2 3 0 1 3 3 0 0 3 5 3 0 1 0 0 2 4 0 1 0 4 1 2 2 2 3 0 5 1 3 2 1 0
 0 1 0 1 2 0 4 4 0 2 5 3 0 0 4 4 1 0 5 1 0 1 5 4 4 0 1 0 0 0 1 3 0 4 1 2 5
 5 4 1 4 4 1 1 0 4 0 1 4 1 0 5 4 0 3 1 0 0 4 3 3 0 0]",8.765652951699463,
560,"[0 0 0 1 2 3 0 1 3 3 0 0 3 5 3 0 1 0 0 2 4 0 1 0 4 1 2 2 2 3 0 5 1 3 2 1 0
 0 1 0 1 2 0 4 4 0 2 5 3 0 0 4 4 1 0 5 1 0 1 5 4 4 0 1 0 0 0 1 3 0 4 1 2 5
 5 4 1 4 4 1 1 0 4 0 1 4 1 0 5 4 0 3 1 0 0 4 3 3 0 0]",True,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 4, 'PCC-FCI': 2, 'FUS-GMI': 5}",-1902.8820248745728,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 2 4 0 1 5 3 0 0 4 4 5 0 1 0 0 1 5 0 1 0 3 2 1 2 2 4 0 4 1 3 2 1 0
 0 2 0 1 2 0 3 5 0 3 5 1 0 0 5 3 1 0 5 2 0 2 4 3 3 0 1 0 0 0 1 5 0 4 1 1 5
 5 3 1 3 4 1 4 0 5 0 4 5 1 0 3 4 0 4 2 0 0 3 4 4 0 0]",8.75,
561,"[0 0 0 3 2 4 0 1 5 3 0 0 4 4 5 0 1 0 0 1 5 0 1 0 3 2 1 2 2 4 0 4 1 3 2 1 0
 0 2 0 1 2 0 3 5 0 3 5 1 0 0 5 3 1 0 5 2 0 2 4 3 3 0 1 0 0 0 1 5 0 4 1 1 5
 5 3 1 3 4 1 4 0 5 0 4 5 1 0 3 4 0 4 2 0 0 3 4 4 0 0]",True,"{'HIP-FCI': 3, 'HIP-GMI': 1, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1911.1059482783012,-1876.7659946676508,False,"{'HIP-FCI': 1, 'HIP-GMI': 3, 'FUS-FCI': 5, 'PCC-FCI': 2, 'FUS-GMI': 4}",-1879.163512412283,"[0 0 0 3 1 3 0 2 5 4 0 0 3 4 2 0 2 0 0 2 4 0 5 0 4 1 1 4 3 5 0 3 5 2 1 4 0
 0 2 0 4 2 0 4 5 0 1 5 3 0 0 5 1 5 0 4 1 0 1 2 5 4 0 2 0 0 0 2 1 0 1 3 2 2
 5 5 1 2 1 3 3 0 4 0 3 5 1 0 4 1 0 5 1 0 0 4 3 5 0 0]",8.73440285204991,
